"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_CASPASE_PATHWAY","7","1657","5","1488","1.25612980769231","0.462044228134814","609.898381137955","1","Caspase Cascade in Apoptosis","http://www.biocarta.com/pathfiles/h_caspasePathway.asp"
"BIOCARTA_CBL_PATHWAY","1","1663","5","1488","0.179447115384615","0.988872249922055","1305.31136989711","1","CBL mediated ligand-induced downregulation of EGF receptors","http://www.biocarta.com/pathfiles/h_cblPathway.asp"
"BIOCARTA_CCR3_PATHWAY","1","1663","10","1483","0.0897235576923077","0.999740477173517","1319.65742986904","1","CCR3 signaling in Eosinophils","http://www.biocarta.com/pathfiles/h_CCR3Pathway.asp"
"BIOCARTA_CCR5_PATHWAY","1","1663","2","1491","0.448617788461538","0.894343715488168","1180.53370444438","1","Pertussis toxin-insensitive CCR5 Signaling in Macrophage","http://www.biocarta.com/pathfiles/h_Ccr5Pathway.asp"
"BIOCARTA_CDC42RAC_PATHWAY","1","1663","11","1482","0.0815668706293706","0.999877745445376","1319.8386239879","1","Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration","http://www.biocarta.com/pathfiles/h_cdc42racPathway.asp"
"BIOCARTA_CDK5_PATHWAY","1","1663","4","1489","0.224308894230769","0.97642831435102","1288.88537494335","1","Phosphorylation of MEK1 by cdk5/p35 down regulates the MAP kinase pathway","http://www.biocarta.com/pathfiles/h_cdk5Pathway.asp"
"BIOCARTA_CDMAC_PATHWAY","1","1663","5","1488","0.179447115384615","0.988872249922055","1305.31136989711","1","Cadmium induces DNA synthesis and proliferation in macrophages","http://www.biocarta.com/pathfiles/h_cdMacPathway.asp"
"BIOCARTA_CELL2CELL_PATHWAY","6","1658","6","1487","0.897235576923077","0.684098038028325","903.009410197389","1","Cell to Cell Adhesion Signaling","http://www.biocarta.com/pathfiles/h_cell2cellPathway.asp"
"BIOCARTA_CELLCYCLE_PATHWAY","2","1662","2","1491","0.897235576923077","0.727116013432663","959.793137731115","1","Cyclins and Cell Cycle Regulation","http://www.biocarta.com/pathfiles/h_cellcyclePathway.asp"
"BIOCARTA_CERAMIDE_PATHWAY","2","1662","6","1487","0.299078525641026","0.975330383532902","1287.43610626343","1","Ceramide Signaling Pathway","http://www.biocarta.com/pathfiles/h_ceramidePathway.asp"
"BIOCARTA_CFTR_PATHWAY","3","1661","3","1490","0.897235576923077","0.705737197396128","931.57310056289","1","Cystic Fibrosis Transmembrane Conductance Regulator And Beta 2 Adrenergic Receptor Pathway","http://www.biocarta.com/pathfiles/h_cftrPathway.asp"
"BIOCARTA_CHEMICAL_PATHWAY","6","1658","8","1485","0.672926682692308","0.84320763043094","1113.03407216884","1","Apoptotic Signaling in Response to DNA Damage","http://www.biocarta.com/pathfiles/h_chemicalPathway.asp"
"BIOCARTA_CHREBP2_PATHWAY","5","1659","16","1477","0.280386117788462","0.998368086685838","1317.84587442531","1","Regulation And Function Of ChREBP in Liver","http://www.biocarta.com/pathfiles/h_Chrebp.2Pathway.asp"
"BIOCARTA_CK1_PATHWAY","3","1661","5","1488","0.538341346153846","0.888463946483099","1172.77240935769","1","Regulation of ck1/cdk5 by type 1 glutamate receptors","http://www.biocarta.com/pathfiles/h_ck1Pathway.asp"
"BIOCARTA_CLASSIC_PATHWAY","14","1650","0","1493","Inf","0.000124458264059517","0.164284908558563","0.00508842825751025","Classical Complement Pathway","http://www.biocarta.com/pathfiles/h_classicPathway.asp"
"BIOCARTA_COMP_PATHWAY","15","1649","0","1493","Inf","6.53376187394856e-05","0.086245656736121","0.00315699494182151","Complement Pathway","http://www.biocarta.com/pathfiles/h_compPathway.asp"
"BIOCARTA_CREB_PATHWAY","5","1659","12","1481","0.373848157051282","0.985991423079559","1301.50867846502","1","Transcription factor CREB and its extracellular signals","http://www.biocarta.com/pathfiles/h_crebPathway.asp"
"BIOCARTA_CSK_PATHWAY","5","1659","5","1488","0.897235576923077","0.687912705648557","908.044771456095","1","Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor","http://www.biocarta.com/pathfiles/h_CSKPathway.asp"
"BIOCARTA_CTL_PATHWAY","4","1660","0","1493","Inf","0.0770501687240227","101.70622271571","0.542412777176398","CTL mediated immune response against target cells","http://www.biocarta.com/pathfiles/h_ctlPathway.asp"
"BIOCARTA_CTLA4_PATHWAY","2","1662","2","1491","0.897235576923077","0.727116013432663","959.793137731115","1","The Co-Stimulatory Signal During T-cell Activation","http://www.biocarta.com/pathfiles/h_ctla4Pathway.asp"
"BIOCARTA_CXCR4_PATHWAY","1","1663","11","1482","0.0815668706293706","0.999877745445376","1319.8386239879","1","CXCR4 Signaling Pathway","http://www.biocarta.com/pathfiles/h_cxcr4Pathway.asp"
"BIOCARTA_D4GDI_PATHWAY","4","1660","2","1491","1.79447115384615","0.395688399379371","522.30868718077","1","D4-GDI Signaling Pathway","http://www.biocarta.com/pathfiles/h_d4gdiPathway.asp"
"BIOCARTA_DC_PATHWAY","2","1662","0","1493","Inf","0.277737162834075","366.613054940979","1","Dendritic cells in regulating TH1 and TH2 Development","http://www.biocarta.com/pathfiles/h_dcPathway.asp"
"BIOCARTA_DEATH_PATHWAY","3","1661","6","1487","0.448617788461539","0.934310887853938","1233.2903719672","1","Induction of apoptosis through DR3 and DR4/5 Death Receptors","http://www.biocarta.com/pathfiles/h_deathPathway.asp"
"BIOCARTA_DNAFRAGMENT_PATHWAY","2","1662","3","1490","0.598157051282051","0.844718156795938","1115.02796697064","1","Apoptotic DNA fragmentation and tissue homeostasis","http://www.biocarta.com/pathfiles/h_DNAfragmentPathway.asp"
"BIOCARTA_DREAM_PATHWAY","2","1662","4","1489","0.448617788461538","0.914208636495843","1206.75540017451","1","Repression of Pain Sensation by the Transcriptional Regulator DREAM","http://www.biocarta.com/pathfiles/h_dreampathway.asp"
"BIOCARTA_ECM_PATHWAY","4","1660","13","1480","0.276072485207101","0.996724434741193","1315.67625385837","1","Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia","http://www.biocarta.com/pathfiles/h_ecmPathway.asp"
"BIOCARTA_EDG1_PATHWAY","3","1661","9","1484","0.299078525641026","0.988071193086179","1304.25397487376","1","Phospholipids as signalling intermediaries","http://www.biocarta.com/pathfiles/h_edg1Pathway.asp"
"BIOCARTA_EGF_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","EGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_egfPathway.asp"
"BIOCARTA_EIF_PATHWAY","1","1663","12","1481","0.0747696314102564","0.99994242957221","1319.92400703532","1","Eukaryotic protein translation","http://www.biocarta.com/pathfiles/h_eifPathway.asp"
"BIOCARTA_EIF4_PATHWAY","1","1663","10","1483","0.0897235576923077","0.999740477173517","1319.65742986904","1","Regulation of eIF4e and p70 S6 Kinase","http://www.biocarta.com/pathfiles/h_eif4Pathway.asp"
"BIOCARTA_EPHA4_PATHWAY","2","1662","3","1490","0.598157051282051","0.844718156795938","1115.02796697064","1","Eph Kinases and ephrins support platelet aggregation","http://www.biocarta.com/pathfiles/h_ephA4Pathway.asp"
"BIOCARTA_EPONFKB_PATHWAY","1","1663","2","1491","0.448617788461538","0.894343715488168","1180.53370444438","1","Erythropoietin mediated neuroprotection through NF-kB","http://www.biocarta.com/pathfiles/h_eponfkbPathway.asp"
"BIOCARTA_ETC_PATHWAY","9","1655","0","1493","Inf","0.00310780411970113","4.1023014380055","0.0524380282419413","Electron Transport Reaction in Mitochondria","http://www.biocarta.com/pathfiles/h_etcPathway.asp"
"BIOCARTA_EXTRINSIC_PATHWAY","6","1658","0","1493","Inf","0.0213509836792124","28.1832984565604","0.214114109915121","Extrinsic Prothrombin Activation Pathway","http://www.biocarta.com/pathfiles/h_extrinsicPathway.asp"
"BIOCARTA_FAS_PATHWAY","6","1658","10","1483","0.538341346153846","0.929996757615704","1227.59572005273","1","FAS signaling pathway ( CD95 )","http://www.biocarta.com/pathfiles/h_fasPathway.asp"
"BIOCARTA_FCER1_PATHWAY","3","1661","8","1485","0.336463341346154","0.978589605256535","1291.73827893863","1","Fc Epsilon Receptor I Signaling in Mast Cells","http://www.biocarta.com/pathfiles/h_fcer1Pathway.asp"
"BIOCARTA_FEEDER_PATHWAY","4","1660","2","1491","1.79447115384615","0.395688399379371","522.30868718077","1","Feeder Pathways for Glycolysis","http://www.biocarta.com/pathfiles/feederPathway.asp"
"BIOCARTA_FIBRINOLYSIS_PATHWAY","6","1658","0","1493","Inf","0.0213509836792124","28.1832984565604","0.214114109915121","Fibrinolysis Pathway","http://www.biocarta.com/pathfiles/h_fibrinolysisPathway.asp"
"BIOCARTA_FMLP_PATHWAY","1","1663","12","1481","0.0747696314102564","0.99994242957221","1319.92400703532","1","fMLP induced chemokine gene expression in HMC-1 cells","http://www.biocarta.com/pathfiles/h_fMLPpathway.asp"
"BIOCARTA_FREE_PATHWAY","3","1661","3","1490","0.897235576923077","0.705737197396128","931.57310056289","1","Free Radical Induced Apoptosis","http://www.biocarta.com/pathfiles/h_freePathway.asp"
"BIOCARTA_G1_PATHWAY","2","1662","4","1489","0.448617788461538","0.914208636495843","1206.75540017451","1","Cell Cycle: G1/S Check Point","http://www.biocarta.com/pathfiles/h_g1Pathway.asp"
"BIOCARTA_G2_PATHWAY","1","1663","4","1489","0.224308894230769","0.97642831435102","1288.88537494335","1","Cell Cycle: G2/M Checkpoint","http://www.biocarta.com/pathfiles/h_g2Pathway.asp"
"BIOCARTA_GATA3_PATHWAY","2","1662","4","1489","0.448617788461538","0.914208636495843","1206.75540017451","1","GATA3 participate in activating the Th2 cytokine genes expression","http://www.biocarta.com/pathfiles/h_GATA3pathway.asp"
"BIOCARTA_GCR_PATHWAY","1","1663","6","1487","0.149539262820513","0.994748662530656","1313.06823454047","1","Corticosteroids and cardioprotection","http://www.biocarta.com/pathfiles/h_gcrPathway.asp"
"BIOCARTA_GH_PATHWAY","1","1663","9","1484","0.0996928418803419","0.999449279612311","1319.27304908825","1","Growth Hormone Signaling Pathway","http://www.biocarta.com/pathfiles/h_ghPathway.asp"
"BIOCARTA_GLEEVEC_PATHWAY","1","1663","7","1486","0.128176510989011","0.997522702387478","1316.72996715147","1","Inhibition of Cellular Proliferation by Gleevec","http://www.biocarta.com/pathfiles/h_gleevecpathway.asp"
"BIOCARTA_GLYCOLYSIS_PATHWAY","7","1657","2","1491","3.14032451923077","0.119149204811735","157.27695035149","0.772290272651672","Glycolysis Pathway","http://www.biocarta.com/pathfiles/h_glycolysisPathway.asp"
"BIOCARTA_GPCR_PATHWAY","3","1661","10","1483","0.269170673076923","0.993439972611467","1311.34076384714","1","Signaling Pathway from G-Protein Families","http://www.biocarta.com/pathfiles/h_gpcrPathway.asp"
"BIOCARTA_GRANULOCYTES_PATHWAY","5","1659","0","1493","Inf","0.0405655820113789","53.5465682550201","0.350578972992649","Adhesion and Diapedesis of Granulocytes","http://www.biocarta.com/pathfiles/h_granulocytesPathway.asp"
"BIOCARTA_GSK3_PATHWAY","2","1662","8","1485","0.224308894230769","0.993274086046851","1311.12179358184","1","Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages","http://www.biocarta.com/pathfiles/h_gsk3Pathway.asp"
"BIOCARTA_HCMV_PATHWAY","1","1663","9","1484","0.0996928418803419","0.999449279612311","1319.27304908825","1","Human Cytomegalovirus and Map Kinase Pathways","http://www.biocarta.com/pathfiles/h_hcmvPathway.asp"
"BIOCARTA_HER2_PATHWAY","1","1663","6","1487","0.149539262820513","0.994748662530656","1313.06823454047","1","Role of ERBB2 in Signal Transduction and Oncology","http://www.biocarta.com/pathfiles/h_her2Pathway.asp"
"BIOCARTA_HIF_PATHWAY","2","1662","3","1490","0.598157051282051","0.844718156795938","1115.02796697064","1","Hypoxia-Inducible Factor in the Cardiovascular System","http://www.biocarta.com/pathfiles/h_hifPathway.asp"
"BIOCARTA_HIVNEF_PATHWAY","9","1655","13","1480","0.621163091715976","0.907791065648163","1198.28420665557","1","HIV-I Nef: negative effector of Fas and TNF","http://www.biocarta.com/pathfiles/h_HivnefPathway.asp"
"BIOCARTA_HSP27_PATHWAY","4","1660","1","1492","3.58894230769231","0.222988515574598","294.344840558469","1","Stress Induction of HSP Regulation","http://www.biocarta.com/pathfiles/h_hsp27Pathway.asp"
"BIOCARTA_IGF1R_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation","http://www.biocarta.com/pathfiles/h_igf1rPathway.asp"
"BIOCARTA_IL10_PATHWAY","3","1661","5","1488","0.538341346153846","0.888463946483099","1172.77240935769","1","IL-10 Anti-inflammatory Signaling Pathway","http://www.biocarta.com/pathfiles/h_il10Pathway.asp"
"BIOCARTA_IL2_PATHWAY","1","1663","7","1486","0.128176510989011","0.997522702387478","1316.72996715147","1","IL 2 signaling pathway","http://www.biocarta.com/pathfiles/h_il2Pathway.asp"
"BIOCARTA_IL22BP_PATHWAY","1","1663","5","1488","0.179447115384615","0.988872249922055","1305.31136989711","1","IL22 Soluble Receptor Signaling Pathway","http://www.biocarta.com/pathfiles/h_il22bppathway.asp"
"BIOCARTA_IL2RB_PATHWAY","4","1660","9","1484","0.398771367521368","0.970175261335219","1280.63134496249","1","IL-2 Receptor Beta Chain in T cell Activation","http://www.biocarta.com/pathfiles/h_il2rbPathway.asp"
"BIOCARTA_IL5_PATHWAY","2","1662","0","1493","Inf","0.277737162834075","366.613054940979","1","IL 5 Signaling Pathway","http://www.biocarta.com/pathfiles/h_il5Pathway.asp"
"BIOCARTA_IL7_PATHWAY","1","1663","2","1491","0.448617788461538","0.894343715488168","1180.53370444438","1","IL-7 Signal Transduction","http://www.biocarta.com/pathfiles/h_il7Pathway.asp"
"BIOCARTA_INFLAM_PATHWAY","2","1662","0","1493","Inf","0.277737162834075","366.613054940979","1","Cytokines and Inflammatory Response","http://www.biocarta.com/pathfiles/h_inflamPathway.asp"
"BIOCARTA_INTEGRIN_PATHWAY","11","1653","17","1476","0.580564196832579","0.947506034223035","1250.70796517441","1","Integrin Signaling Pathway","http://www.biocarta.com/pathfiles/h_integrinPathway.asp"
"BIOCARTA_INTRINSIC_PATHWAY","13","1651","0","1493","Inf","0.000237005925017033","0.312847821022484","0.00787304057165956","Intrinsic Prothrombin Activation Pathway","http://www.biocarta.com/pathfiles/h_intrinsicPathway.asp"
"BIOCARTA_KERATINOCYTE_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_keratinocytePathway.asp"
"BIOCARTA_KREB_PATHWAY","6","1658","2","1491","2.69170673076923","0.182675068245571","241.131090084154","0.990732640535928","The Citric Acid Cycle","http://www.biocarta.com/pathfiles/krebPathway.asp"
"BIOCARTA_LAIR_PATHWAY","8","1656","1","1492","7.17788461538462","0.0283249321127109","37.3889103887784","0.268833953891176","Cells and Molecules involved in local acute inflammatory response","http://www.biocarta.com/pathfiles/h_LairPathway.asp"
"BIOCARTA_LECTIN_PATHWAY","9","1655","0","1493","Inf","0.00310780411970113","4.1023014380055","0.0524380282419413","Lectin Induced Complement Pathway","http://www.biocarta.com/pathfiles/h_lectinPathway.asp"
"BIOCARTA_LEPTIN_PATHWAY","1","1663","2","1491","0.448617788461538","0.894343715488168","1180.53370444438","1","Reversal of Insulin Resistance by Leptin","http://www.biocarta.com/pathfiles/h_leptinPathway.asp"
"BIOCARTA_LONGEVITY_PATHWAY","3","1661","2","1491","1.34585336538462","0.55071279838775","726.94089387183","1","The IGF-1 Receptor and Longevity","http://www.biocarta.com/pathfiles/h_longevityPathway.asp"
"BIOCARTA_LYM_PATHWAY","4","1660","1","1492","3.58894230769231","0.222988515574598","294.344840558469","1","Adhesion and Diapedesis of Lymphocytes","http://www.biocarta.com/pathfiles/h_lympathway.asp"
"BIOCARTA_MAL_PATHWAY","1","1663","9","1484","0.0996928418803419","0.999449279612311","1319.27304908825","1","Role of MAL in Rho-Mediated Activation of SRF","http://www.biocarta.com/pathfiles/h_malPathway.asp"
"BIOCARTA_MAPK_PATHWAY","2","1662","17","1476","0.105557126696833","0.999986021565841","1319.98154846691","1","MAPKinase Signaling Pathway","http://www.biocarta.com/pathfiles/h_mapkPathway.asp"
"BIOCARTA_MCALPAIN_PATHWAY","8","1656","9","1484","0.797542735042735","0.761653166496524","1005.38217977541","1","mCalpain and friends in Cell motility","http://www.biocarta.com/pathfiles/h_mCalpainPathway.asp"
"BIOCARTA_MCM_PATHWAY","6","1658","1","1492","5.38341346153846","0.0820498449290965","108.305795306407","0.555534937322481","CDK Regulation of DNA Replication","http://www.biocarta.com/pathfiles/h_mcmPathway.asp"
"BIOCARTA_MEF2D_PATHWAY","4","1660","3","1490","1.1963141025641","0.559125737845203","738.045973955667","1","Role of MEF2D in T-cell Apoptosis","http://www.biocarta.com/pathfiles/h_mef2dPathway.asp"
"BIOCARTA_MET_PATHWAY","2","1662","17","1476","0.105557126696833","0.999986021565841","1319.98154846691","1","Signaling of Hepatocyte Growth Factor Receptor","http://www.biocarta.com/pathfiles/h_metPathway.asp"
"BIOCARTA_MITOCHONDRIA_PATHWAY","5","1659","4","1489","1.12154447115385","0.566472373367539","747.743532845151","1","Role of Mitochondria in Apoptotic Signaling","http://www.biocarta.com/pathfiles/h_mitochondriaPathway.asp"
"BIOCARTA_MONOCYTE_PATHWAY","5","1659","1","1492","4.48617788461539","0.136638573672211","180.362917247319","0.839576900656418","Monocyte and its Surface Molecules","http://www.biocarta.com/pathfiles/h_monocytePathway.asp"
"BIOCARTA_MPR_PATHWAY","6","1658","17","1476","0.316671380090498","0.997614103948472","1316.85061721198","1","How Progesterone Initiates Oocyte Membrane","http://www.biocarta.com/pathfiles/h_mPRPathway.asp"
"BIOCARTA_MTA3_PATHWAY","5","1659","5","1488","0.897235576923077","0.687912705648557","908.044771456095","1","Downregulated of MTA-3 in ER-negative Breast Tumors","http://www.biocarta.com/pathfiles/h_mta3Pathway.asp"
"BIOCARTA_MTOR_PATHWAY","1","1663","9","1484","0.0996928418803419","0.999449279612311","1319.27304908825","1","mTOR Signaling Pathway","http://www.biocarta.com/pathfiles/h_mTORPathway.asp"
"BIOCARTA_MYOSIN_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase","http://www.biocarta.com/pathfiles/h_myosinPathway.asp"
"BIOCARTA_NDKDYNAMIN_PATHWAY","3","1661","6","1487","0.448617788461539","0.934310887853938","1233.2903719672","1","Endocytotic role of NDK, Phosphins and Dynamin","http://www.biocarta.com/pathfiles/h_ndkDynaminPathway.asp"
"BIOCARTA_NFAT_PATHWAY","7","1657","10","1483","0.628064903846154","0.884684059728696","1167.78295884188","1","NFAT and Hypertrophy of the heart (Transcription in the broken heart)","http://www.biocarta.com/pathfiles/h_nfatPathway.asp"
"BIOCARTA_NKCELLS_PATHWAY","4","1660","6","1487","0.598157051282051","0.869341635803331","1147.5309592604","1","Ras-Independent pathway in NK cell-mediated cytotoxicity","http://www.biocarta.com/pathfiles/h_nkcellsPathway.asp"
"BIOCARTA_NO1_PATHWAY","5","1659","4","1489","1.12154447115385","0.566472373367539","747.743532845151","1","Actions of Nitric Oxide in the Heart","http://www.biocarta.com/pathfiles/h_no1Pathway.asp"
"BIOCARTA_NOS1_PATHWAY","3","1661","3","1490","0.897235576923077","0.705737197396128","931.57310056289","1","Nitric Oxide Signaling Pathway","http://www.biocarta.com/pathfiles/h_nos1Pathway.asp"
"BIOCARTA_P27_PATHWAY","1","1663","3","1490","0.299078525641026","0.950086282840003","1254.1138933488","1","Regulation of p27 Phosphorylation during Cell Cycle Progression","http://www.biocarta.com/pathfiles/h_p27Pathway.asp"
"BIOCARTA_P35ALZHEIMERS_PATHWAY","4","1660","4","1489","0.897235576923077","0.694415534686362","916.628505785998","1","Deregulation of CDK5 in Alzheimers Disease","http://www.biocarta.com/pathfiles/h_p35alzheimersPathway.asp"
"BIOCARTA_P38MAPK_PATHWAY","3","1661","5","1488","0.538341346153846","0.888463946483099","1172.77240935769","1","p38 MAPK Signaling Pathway","http://www.biocarta.com/pathfiles/h_p38mapkPathway.asp"
"BIOCARTA_P53_PATHWAY","2","1662","3","1490","0.598157051282051","0.844718156795938","1115.02796697064","1","p53 Signaling Pathway","http://www.biocarta.com/pathfiles/h_p53Pathway.asp"
"BIOCARTA_P53HYPOXIA_PATHWAY","2","1662","6","1487","0.299078525641026","0.975330383532902","1287.43610626343","1","Hypoxia and p53 in the Cardiovascular system","http://www.biocarta.com/pathfiles/h_p53hypoxiaPathway.asp"
"BIOCARTA_PAR1_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","Thrombin signaling and protease-activated receptors","http://www.biocarta.com/pathfiles/h_Par1Pathway.asp"
"BIOCARTA_PARKIN_PATHWAY","2","1662","1","1492","1.79447115384615","0.540597121066261","713.588199807465","1","Role of Parkin in the Ubiquitin-Proteasomal Pathway","http://www.biocarta.com/pathfiles/h_parkinPathway.asp"
"BIOCARTA_PDGF_PATHWAY","2","1662","10","1483","0.179447115384615","0.998230526183069","1317.66429456165","1","PDGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_pdgfPathway.asp"
"BIOCARTA_PGC1A_PATHWAY","2","1662","4","1489","0.448617788461538","0.914208636495843","1206.75540017451","1","Regulation of PGC-1a","http://www.biocarta.com/pathfiles/h_pgc1aPathway.asp"
"BIOCARTA_PLATELETAPP_PATHWAY","6","1658","0","1493","Inf","0.0213509836792124","28.1832984565604","0.214114109915121","Platelet Amyloid Precursor Protein Pathway","http://www.biocarta.com/pathfiles/h_plateletAppPathway.asp"
