"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_EPHA4_PATHWAY","2","231","3","2921","8.36623748211731","0.0467355146358623","61.6908793193382","0.251933633583945","Eph Kinases and ephrins support platelet aggregation","http://www.biocarta.com/pathfiles/h_ephA4Pathway.asp"
"BIOCARTA_FIBRINOLYSIS_PATHWAY","1","232","5","2919","2.50987124463519","0.368966972790176","487.036404083032","0.723259122798924","Fibrinolysis Pathway","http://www.biocarta.com/pathfiles/h_fibrinolysisPathway.asp"
"BIOCARTA_HIF_PATHWAY","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","Hypoxia-Inducible Factor in the Cardiovascular System","http://www.biocarta.com/pathfiles/h_hifPathway.asp"
"BIOCARTA_HIVNEF_PATHWAY","2","231","20","2904","1.2549356223176","0.490983933003652","648.09879156482","0.785027846841419","HIV-I Nef: negative effector of Fas and TNF","http://www.biocarta.com/pathfiles/h_HivnefPathway.asp"
"BIOCARTA_HSP27_PATHWAY","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","Stress Induction of HSP Regulation","http://www.biocarta.com/pathfiles/h_hsp27Pathway.asp"
"BIOCARTA_INTEGRIN_PATHWAY","9","224","19","2905","5.94443189518862","0.000110972998251763","0.146484357692327","0.00159523684986909","Integrin Signaling Pathway","http://www.biocarta.com/pathfiles/h_integrinPathway.asp"
"BIOCARTA_LAIR_PATHWAY","1","232","8","2916","1.568669527897","0.498893877688995","658.539918549473","0.785027846841419","Cells and Molecules involved in local acute inflammatory response","http://www.biocarta.com/pathfiles/h_LairPathway.asp"
"BIOCARTA_LYM_PATHWAY","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","Adhesion and Diapedesis of Lymphocytes","http://www.biocarta.com/pathfiles/h_lympathway.asp"
"BIOCARTA_MAL_PATHWAY","1","232","9","2915","1.39437291368622","0.535983371494098","707.498050372209","0.803987587007116","Role of MAL in Rho-Mediated Activation of SRF","http://www.biocarta.com/pathfiles/h_malPathway.asp"
"BIOCARTA_MCALPAIN_PATHWAY","3","230","14","2910","2.68914776210914","0.125401297836395","165.529713144042","0.473401563681448","mCalpain and friends in Cell motility","http://www.biocarta.com/pathfiles/h_mCalpainPathway.asp"
"BIOCARTA_MET_PATHWAY","2","231","17","2907","1.47639484978541","0.414594401731658","547.264610285788","0.746832588162483","Signaling of Hepatocyte Growth Factor Receptor","http://www.biocarta.com/pathfiles/h_metPathway.asp"
"BIOCARTA_MPR_PATHWAY","1","232","22","2902","0.570425282871635","0.829636351697698","1095.11998424096","0.941528096499032","How Progesterone Initiates Oocyte Membrane","http://www.biocarta.com/pathfiles/h_mPRPathway.asp"
"BIOCARTA_MYOSIN_PATHWAY","1","232","11","2913","1.14085056574327","0.602160303350183","794.851600422242","0.846331328359943","PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase","http://www.biocarta.com/pathfiles/h_myosinPathway.asp"
"BIOCARTA_NFAT_PATHWAY","1","232","16","2908","0.784334763948498","0.729323147153655","962.706554242824","0.905095272546802","NFAT and Hypertrophy of the heart (Transcription in the broken heart)","http://www.biocarta.com/pathfiles/h_nfatPathway.asp"
"BIOCARTA_NO1_PATHWAY","2","231","7","2917","3.58553034947885","0.138530524298673","182.860292074248","0.473401563681448","Actions of Nitric Oxide in the Heart","http://www.biocarta.com/pathfiles/h_no1Pathway.asp"
"BIOCARTA_P35ALZHEIMERS_PATHWAY","1","232","7","2917","1.79276517473942","0.45885350509007","605.686626718892","0.783685441861753","Deregulation of CDK5 in Alzheimers Disease","http://www.biocarta.com/pathfiles/h_p35alzheimersPathway.asp"
"BIOCARTA_P53HYPOXIA_PATHWAY","1","232","7","2917","1.79276517473942","0.45885350509007","605.686626718892","0.783685441861753","Hypoxia and p53 in the Cardiovascular system","http://www.biocarta.com/pathfiles/h_p53hypoxiaPathway.asp"
"BIOCARTA_PLATELETAPP_PATHWAY","1","232","5","2919","2.50987124463519","0.368966972790176","487.036404083032","0.723259122798924","Platelet Amyloid Precursor Protein Pathway","http://www.biocarta.com/pathfiles/h_plateletAppPathway.asp"
"BIOCARTA_RAB_PATHWAY","1","232","6","2918","2.09155937052933","0.415628570803469","548.62971346058","0.746832588162483","Rab GTPases Mark Targets In The Endocytotic Machinery","http://www.biocarta.com/pathfiles/h_rabPathway.asp"
"BIOCARTA_RAC1_PATHWAY","1","232","6","2918","2.09155937052933","0.415628570803469","548.62971346058","0.746832588162483","Rac 1 cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rac1Pathway.asp"
"BIOCARTA_RHO_PATHWAY","3","230","20","2904","1.88240343347639","0.238468239730081","314.778076443707","0.647807422888803","Rho cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rhoPathway.asp"
"BIOCARTA_SALMONELLA_PATHWAY","1","232","10","2914","1.2549356223176","0.570338590573181","752.846939556599","0.844492762865869","How does salmonella hijack a cell","http://www.biocarta.com/pathfiles/h_salmonellaPathway.asp"
"BIOCARTA_SPPA_PATHWAY","1","232","13","2911","0.965335094090459","0.658933940194313","869.792801056493","0.882984103739722","Aspirin Blocks Signaling Pathway Involved in Platelet Activation","http://www.biocarta.com/pathfiles/h_sppaPathway.asp"
"BIOCARTA_TCYTOTOXIC_PATHWAY","1","232","3","2921","4.18311874105866","0.264224498811964","348.776338431792","0.651124657786626","T Cytotoxic Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_tcytotoxicPathway.asp"
"BIOCARTA_THELPER_PATHWAY","1","232","3","2921","4.18311874105866","0.264224498811964","348.776338431792","0.651124657786626","T Helper Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_thelperPathway.asp"
"BIOCARTA_UCALPAIN_PATHWAY","5","228","11","2913","5.70425282871635","0.00466454016120879","6.1571930127956","0.0423491146215009","uCalpain and friends in Cell spread","http://www.biocarta.com/pathfiles/h_ucalpainPathway.asp"
"BIOCARTA_VITCB_PATHWAY","1","232","3","2921","4.18311874105866","0.264224498811964","348.776338431792","0.651124657786626","Vitamin C in the Brain","http://www.biocarta.com/pathfiles/h_vitCBPathway.asp"
"KEGG_ADHERENS_JUNCTION","7","226","26","2898","3.37867282931661","0.00885123227760673","11.6836266064409","0.0699352700841712","Adherens junction","http://www.genome.jp/kegg/pathway/hsa/hsa04520.html"
"KEGG_ALZHEIMERS_DISEASE","9","224","60","2864","1.8824034334764","0.0644942948590575","85.1324692139559","0.317642954333185","Alzheimer's disease","http://www.genome.jp/kegg/pathway/hsa/hsa05010.html"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","1","232","30","2894","0.418311874105866","0.908239733070067","1198.87644765249","0.983496325643072","Amino sugar and nucleotide sugar metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00520.html"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","3","230","16","2908","2.35300429184549","0.160748491463061","212.188008731241","0.517777359435077","Amyotrophic lateral sclerosis (ALS)","http://www.genome.jp/kegg/pathway/hsa/hsa05014.html"
"KEGG_ARACHIDONIC_ACID_METABOLISM","4","229","9","2915","5.57749165474487","0.0121494500596227","16.037274078702","0.0855420463381598","Arachidonic acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00590.html"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","2","231","29","2895","0.865472842977653","0.679219550611566","896.569806807267","0.882984103739722","Arginine and proline metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00330.html"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","9","224","19","2905","5.94443189518862","0.000110972998251763","0.146484357692327","0.00159523684986909","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","http://www.genome.jp/kegg/pathway/hsa/hsa05412.html"
"KEGG_AXON_GUIDANCE","1","232","29","2895","0.432736421488826","0.900851985248825","1189.12462052845","0.980422507605188","Axon guidance","http://www.genome.jp/kegg/pathway/hsa/hsa04360.html"
"KEGG_BETA_ALANINE_METABOLISM","1","232","14","2910","0.896382587369712","0.684218188344082","903.168008614188","0.882984103739722","beta-Alanine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00410.html"
"KEGG_BLADDER_CANCER","2","231","10","2914","2.50987124463519","0.220299750026157","290.795670034528","0.608027310072193","Bladder cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05219.html"
"KEGG_CALCIUM_SIGNALING_PATHWAY","1","232","32","2892","0.392167381974249","0.921410885543777","1216.26236891779","0.987225948796904","Calcium signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04020.html"
"KEGG_CARDIAC_MUSCLE_CONTRACTION","3","230","20","2904","1.88240343347639","0.238468239730081","314.778076443707","0.647807422888803","Cardiac muscle contraction","http://www.genome.jp/kegg/pathway/hsa/hsa04260.html"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","3","230","27","2897","1.39437291368622","0.383378137612749","506.059141648829","0.738913170259209","Cell adhesion molecules (CAMs)","http://www.genome.jp/kegg/pathway/hsa/hsa04514.html"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","4","229","37","2887","1.35668715926227","0.358629957839854","473.391544348608","0.723259122798924","Complement and coagulation cascades","http://www.genome.jp/kegg/pathway/hsa/hsa04610.html"
"KEGG_DILATED_CARDIOMYOPATHY","9","224","13","2911","8.68801584681413","1.18529736305733e-05","0.0156459251923567","0.000314559684811368","Dilated cardiomyopathy","http://www.genome.jp/kegg/pathway/hsa/hsa05414.html"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","4","229","15","2909","3.34649499284692","0.046482914935691","61.3574477151121","0.251933633583945","Drug metabolism - cytochrome P450","http://www.genome.jp/kegg/pathway/hsa/hsa00982.html"
"KEGG_ECM_RECEPTOR_INTERACTION","17","216","25","2899","8.53356223175966","1.55738012456225e-09","2.05574176442217e-06","8.95493571623294e-08","ECM-receptor interaction","http://www.genome.jp/kegg/pathway/hsa/hsa04512.html"
"KEGG_ENDOCYTOSIS","3","230","60","2864","0.627467811158798","0.855582277939878","1129.36860688064","0.952180277062122","Endocytosis","http://www.genome.jp/kegg/pathway/hsa/hsa04144.html"
"KEGG_FATTY_ACID_METABOLISM","3","230","28","2896","1.34457388105457","0.40392067843347","533.175295532181","0.746832588162483","Fatty acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00071.html"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","2","231","36","2888","0.697186456843109","0.783132797370719","1033.73529252935","0.918325396081058","Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg/pathway/hsa/hsa04666.html"
"KEGG_FOCAL_ADHESION","29","204","65","2859","5.59894354572466","5.78321732776301e-12","7.63384687264718e-09","4.9880249451956e-10","Focal adhesion","http://www.genome.jp/kegg/pathway/hsa/hsa04510.html"
"KEGG_GLUTATHIONE_METABOLISM","3","230","30","2894","1.2549356223176","0.444366975784372","586.564408035371","0.78217656451841","Glutathione metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00480.html"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","1","232","9","2915","1.39437291368622","0.535983371494098","707.498050372209","0.803987587007116","Glycine, serine and threonine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00260.html"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","4","229","41","2883","1.22432743640741","0.427411457484074","564.183123878977","0.764025662341998","Glycolysis / Gluconeogenesis","http://www.genome.jp/kegg/pathway/hsa/hsa00010.html"
"KEGG_GNRH_SIGNALING_PATHWAY","2","231","25","2899","1.00394849785408","0.603471034134916","796.58176505809","0.846331328359943","GnRH signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04912.html"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY","1","232","5","2919","2.50987124463519","0.368966972790176","487.036404083032","0.723259122798924","Hedgehog signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04340.html"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","2","231","15","2909","1.67324749642346","0.360632977234681","476.035529949779","0.723259122798924","Hematopoietic cell lineage","http://www.genome.jp/kegg/pathway/hsa/hsa04640.html"
"KEGG_HISTIDINE_METABOLISM","2","231","8","2916","3.13733905579399","0.165088433443068","217.91673214485","0.517777359435077","Histidine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00340.html"
"KEGG_HUNTINGTONS_DISEASE","7","226","73","2851","1.20336292551002","0.377283243229225","498.013881062578","0.73538259273493","Huntington's disease","http://www.genome.jp/kegg/pathway/hsa/hsa05016.html"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","9","224","12","2912","9.41201716738198","7.48049936475993e-06","0.00987425916148311","0.000234615661894743","Hypertrophic cardiomyopathy (HCM)","http://www.genome.jp/kegg/pathway/hsa/hsa05410.html"
"KEGG_INSULIN_SIGNALING_PATHWAY","1","232","48","2876","0.261444921316166","0.977332359861563","1290.07871501726","0.99999928592446","Insulin signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04910.html"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","11","222","38","2886","3.63270838039304","0.000658658553177571","0.869429290194393","0.00783576554642283","Leukocyte transendothelial migration","http://www.genome.jp/kegg/pathway/hsa/hsa04670.html"
"KEGG_LYSINE_DEGRADATION","2","231","19","2905","1.32098486559747","0.46620191765139","615.386531299835","0.784583715071851","Lysine degradation","http://www.genome.jp/kegg/pathway/hsa/hsa00310.html"
"KEGG_MAPK_SIGNALING_PATHWAY","3","230","52","2872","0.724001320567844","0.784111322157806","1035.0269452483","0.918325396081058","MAPK signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04010.html"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","4","229","17","2907","2.95278969957082","0.0639918161317608","84.4691972939243","0.317642954333185","Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg/pathway/hsa/hsa00980.html"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","3","230","9","2915","4.18311874105866","0.0530883340888006","70.0766009972168","0.278323782645255","Nicotinate and nicotinamide metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00760.html"
"KEGG_O_GLYCAN_BIOSYNTHESIS","1","232","3","2921","4.18311874105866","0.264224498811964","348.776338431792","0.651124657786626","O-Glycan biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00512.html"
"KEGG_OXIDATIVE_PHOSPHORYLATION","7","226","55","2869","1.59719079204058","0.169472297849152","223.703433160881","0.526738223044662","Oxidative phosphorylation","http://www.genome.jp/kegg/pathway/hsa/hsa00190.html"
"KEGG_P53_SIGNALING_PATHWAY","1","232","9","2915","1.39437291368622","0.535983371494098","707.498050372209","0.803987587007116","p53 signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04115.html"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","1","232","6","2918","2.09155937052933","0.415628570803469","548.62971346058","0.746832588162483","Pantothenate and CoA biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00770.html"
"KEGG_PARKINSONS_DISEASE","7","226","54","2870","1.62676839930059","0.159697714592513","210.800983262117","0.517777359435077","Parkinson's disease","http://www.genome.jp/kegg/pathway/hsa/hsa05012.html"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","2","231","36","2888","0.697186456843109","0.783132797370719","1033.73529252935","0.918325396081058","Pathogenic Escherichia coli infection","http://www.genome.jp/kegg/pathway/hsa/hsa05130.html"
"KEGG_PATHWAYS_IN_CANCER","5","228","77","2847","0.814893261245193","0.73568405373119","971.10295092517","0.909716840635342","Pathways in cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05200.html"
"KEGG_PHENYLALANINE_METABOLISM","2","231","7","2917","3.58553034947885","0.138530524298673","182.860292074248","0.473401563681448","Phenylalanine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00360.html"
"KEGG_PPAR_SIGNALING_PATHWAY","2","231","22","2902","1.14085056574327","0.53832212347433","710.585202986115","0.803987587007116","PPAR signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa03320.html"
"KEGG_PURINE_METABOLISM","3","230","46","2878","0.818436275424519","0.71319537215509","941.417891244718","0.905095272546802","Purine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00230.html"
"KEGG_PYRIMIDINE_METABOLISM","1","232","31","2893","0.404817942683096","0.915079189946163","1207.90453072893","0.983496325643072","Pyrimidine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00240.html"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","19","214","68","2856","3.50643776824034","1.11960889282279e-05","0.0147788373852608","0.000314559684811368","Regulation of actin cytoskeleton","http://www.genome.jp/kegg/pathway/hsa/hsa04810.html"
"KEGG_RETINOL_METABOLISM","3","230","6","2918","6.27467811158798","0.0238863035423417","31.5299206758911","0.149832267674689","Retinol metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00830.html"
"KEGG_RIBOFLAVIN_METABOLISM","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","Riboflavin metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00740.html"
"KEGG_SELENOAMINO_ACID_METABOLISM","2","231","9","2915","2.78874582737244","0.192431180703265","254.009158528309","0.557888717164928","Selenoamino acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00450.html"
"KEGG_SMALL_CELL_LUNG_CANCER","4","229","23","2901","2.18249673446539","0.133567412011518","176.308983855204","0.473401563681448","Small cell lung cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05222.html"
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","1","232","6","2918","2.09155937052933","0.415628570803469","548.62971346058","0.746832588162483","SNARE interactions in vesicular transport","http://www.genome.jp/kegg/pathway/hsa/hsa04130.html"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","1","232","14","2910","0.896382587369712","0.684218188344082","903.168008614188","0.882984103739722","Starch and sucrose metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00500.html"
"KEGG_SULFUR_METABOLISM","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","Sulfur metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00920.html"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","5","228","33","2891","1.90141760957212","0.144485487256428","190.720843178485","0.474738029556835","Systemic lupus erythematosus","http://www.genome.jp/kegg/pathway/hsa/hsa05322.html"
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM","1","232","0","2924","Inf","0.0738042445359514","97.4216027874558","0.344087356282476","Taurine and hypotaurine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00430.html"
"KEGG_TGF_BETA_SIGNALING_PATHWAY","5","228","8","2916","7.84334763948498","0.00165140003841844","2.17984805071234","0.0162780860929818","TGF-beta signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04350.html"
"KEGG_TIGHT_JUNCTION","12","221","44","2880","3.42255169722981","0.000591012378195699","0.780136339218323","0.00728211680276843","Tight junction","http://www.genome.jp/kegg/pathway/hsa/hsa04530.html"
"KEGG_TYROSINE_METABOLISM","5","228","10","2914","6.27467811158798","0.00340889844129503","4.49974594250944","0.0326686100624107","Tyrosine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00350.html"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","8","225","22","2902","4.56340226297308","0.00109774017432096","1.44901703010367","0.012624012004691","Vascular smooth muscle contraction","http://www.genome.jp/kegg/pathway/hsa/hsa04270.html"
"KEGG_VIBRIO_CHOLERAE_INFECTION","2","231","24","2900","1.04577968526466","0.582550358576937","768.966473321557","0.846331328359943","Vibrio cholerae infection","http://www.genome.jp/kegg/pathway/hsa/hsa05110.html"
"KEGG_VIRAL_MYOCARDITIS","7","226","22","2902","3.99297698010144","0.0041661804772079","5.49935822991443","0.0388468179631547","Viral myocarditis","http://www.genome.jp/kegg/pathway/hsa/hsa05416.html"
"PID_A6B1_A6B4_INTEGRIN_PATHWAY","2","231","24","2900","1.04577968526466","0.582550358576937","768.966473321557","0.846331328359943","a6b1 and a6b4 Integrin signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200190"
"PID_ALK1PATHWAY","1","232","4","2920","3.13733905579399","0.318596744855989","420.547703209906","0.69567010743871","ALK1 signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200148"
"PID_AMB2_NEUTROPHILS_PATHWAY","3","230","18","2906","2.09155937052933","0.198675583246253","262.251769885054","0.571192301832977","amb2 Integrin signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200127"
"PID_ANGIOPOIETINRECEPTOR_PATHWAY","3","230","21","2903","1.79276517473942","0.258853201567418","341.686226068992","0.651124657786626","Angiopoietin receptor Tie2-mediated signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200079"
"PID_ANTHRAXPATHWAY","1","232","6","2918","2.09155937052933","0.415628570803469","548.62971346058","0.746832588162483","Cellular roles of Anthrax toxin","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200210"
"PID_AP1_PATHWAY","2","231","10","2914","2.50987124463519","0.220299750026157","290.795670034528","0.608027310072193","AP-1 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200137"
"PID_AR_PATHWAY","3","230","17","2907","2.21459227467811","0.17943504508704","236.854259514893","0.543027110131832","Coregulation of Androgen receptor activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200049"
"PID_ARF6_TRAFFICKINGPATHWAY","3","230","15","2909","2.50987124463519","0.142706558327161","188.372656991852","0.473401563681448","Arf6 trafficking events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200057"
"PID_ATF2_PATHWAY","2","231","13","2911","1.93067018818092","0.304954466097542","402.539895248755","0.69567010743871","ATF-2 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200135"
"PID_AURORA_B_PATHWAY","3","230","13","2911","2.89600528227138","0.108925094700857","143.781125005131","0.453530704942521","Aurora B signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200012"
"PID_AVB3_INTEGRIN_PATHWAY","11","222","24","2900","5.75178826895565","2.38588170929336e-05","0.0314936385626724","0.000474901120641504","Integrins in angiogenesis","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200128"
"PID_AVB3_OPN_PATHWAY","3","230","11","2913","3.42255169722981","0.0788228688741789","104.046186913916","0.353167399501191","Osteopontin-mediated events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200053"
"PID_BETACATENIN_NUC_PATHWAY","2","231","19","2905","1.32098486559747","0.46620191765139","615.386531299835","0.784583715071851","Regulation of nuclear beta catenin signaling and target gene transcription","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200176"
"PID_CASPASE_PATHWAY","4","229","20","2904","2.50987124463519","0.0957735068687242","126.421029066716","0.407924195922344","Caspase cascade in apoptosis","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200173"
"PID_CMYB_PATHWAY","1","232","26","2898","0.482667547045229","0.874943852097398","1154.92588476856","0.964394980746333","C-MYB transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200153"
"PID_CXCR4_PATHWAY","3","230","44","2880","0.855637924307452","0.685912289281871","905.40422185207","0.882984103739722","CXCR4-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200099"
"PID_DELTANP63PATHWAY","1","232","12","2912","1.04577968526466","0.631634595661601","833.757666273313","0.875156367482941","Validated transcriptional targets of deltaNp63 isoforms","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200186"
"PID_ECADHERIN_KERATINOCYTE_PATHWAY","1","232","11","2913","1.14085056574327","0.602160303350183","794.851600422242","0.846331328359943","E-cadherin signaling in keratinocytes","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200147"
"PID_ECADHERIN_STABILIZATION_PATHWAY","5","228","15","2909","4.18311874105866","0.0129824909697316","17.1368880800457","0.089579187691148","Stabilization and expansion of the E-cadherin adherens junction","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200182"
"PID_ENDOTHELINPATHWAY","1","232","20","2904","0.627467811158798","0.801186401033684","1057.56604936446","0.924445847346558","Endothelins","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200005"
"PID_EPHBFWDPATHWAY","1","232","21","2903","0.597588391579808","0.815957947130352","1077.06449021207","0.935234191893593","EPHB forward signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200052"
