"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","4","87","27","3039","4.99145299145299","0.0112064671119222","14.7925365877373","0.0791479244703649","Arginine and proline metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00330.html"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","1","90","50","3016","0.673846153846154","0.77771347045645","1026.58178100251","0.835628303362781","Chemokine signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04062.html"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","5","86","36","3030","4.67948717948718","0.00588310150865272","7.76569399142159","0.0594193252373925","Complement and coagulation cascades","http://www.genome.jp/kegg/pathway/hsa/hsa04610.html"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","2","89","16","3050","4.21153846153846","0.0932935330879703","123.147463676121","0.261740190052361","Cysteine and methionine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00270.html"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","1","90","1","3065","33.6923076923077","0.0568276664446563","75.0125197069463","0.182209343203501","Cytokine-cytokine receptor interaction","http://www.genome.jp/kegg/pathway/hsa/hsa04060.html"
"KEGG_ECM_RECEPTOR_INTERACTION","1","90","41","3025","0.821763602251407","0.709630604016445","936.712397301707","0.79196343652664","ECM-receptor interaction","http://www.genome.jp/kegg/pathway/hsa/hsa04512.html"
"KEGG_FOCAL_ADHESION","1","90","93","2973","0.362282878411911","0.938657875995958","1239.02839631466","0.952808497242128","Focal adhesion","http://www.genome.jp/kegg/pathway/hsa/hsa04510.html"
"KEGG_GLUTATHIONE_METABOLISM","1","90","32","3034","1.05288461538462","0.620991623049528","819.708942425377","0.720921309517268","Glutathione metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00480.html"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","1","90","10","3056","3.36923076923077","0.275483661747567","363.638433506788","0.471590675194988","Glycerophospholipid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00564.html"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","1","90","44","3022","0.765734265734266","0.734350223246023","969.34229468475","0.801831054571333","Glycolysis / Gluconeogenesis","http://www.genome.jp/kegg/pathway/hsa/hsa00010.html"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","Glycosaminoglycan degradation","http://www.genome.jp/kegg/pathway/hsa/hsa00531.html"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","1","90","16","3050","2.10576923076923","0.392562768059788","518.18285383892","0.574211864148426","Hematopoietic cell lineage","http://www.genome.jp/kegg/pathway/hsa/hsa04640.html"
"KEGG_INSULIN_SIGNALING_PATHWAY","1","90","48","3018","0.701923076923077","0.764099554273909","1008.61141164156","0.825390962370747","Insulin signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04910.html"
"KEGG_LYSOSOME","5","86","46","3020","3.66220735785953","0.014718122614707","19.4279218514132","0.0874429637697298","Lysosome","http://www.genome.jp/kegg/pathway/hsa/hsa04142.html"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","1","90","5","3061","6.73846153846154","0.161073149532745","212.616557383223","0.387342573876363","Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg/pathway/hsa/hsa04080.html"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","1","90","43","3023","0.783542039355993","0.726350842145887","958.78311163257","0.800249273462751","Neurotrophin signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04722.html"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","1","90","11","3055","3.06293706293706","0.296440745911894","391.301784603699","0.486837647757745","Nicotinate and nicotinamide metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00760.html"
"KEGG_NITROGEN_METABOLISM","3","88","4","3062","25.2692307692308","0.000745862990346665","0.984539147257598","0.020238843894762","Nitrogen metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00910.html"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","Pantothenate and CoA biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00770.html"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","1","90","5","3061","6.73846153846154","0.161073149532745","212.616557383223","0.387342573876363","Pentose and glucuronate interconversions","http://www.genome.jp/kegg/pathway/hsa/hsa00040.html"
"KEGG_PEROXISOME","1","90","27","3039","1.24786324786325","0.560681600653135","740.099712862138","0.678189720550499","Peroxisome","http://www.genome.jp/kegg/pathway/hsa/hsa04146.html"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","2","89","11","3055","6.12587412587413","0.0521524452873425","68.8412277792922","0.178555829627851","Porphyrin and chlorophyll metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00860.html"
"KEGG_PPAR_SIGNALING_PATHWAY","2","89","22","3044","3.06293706293706","0.150898554529052","199.186091978349","0.381018850185856","PPAR signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa03320.html"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","3","88","11","3055","9.18881118881119","0.00669803820548432","8.84141043123931","0.0615001689776287","Proximal tubule bicarbonate reclamation","http://www.genome.jp/kegg/pathway/hsa/hsa04964.html"
"KEGG_PURINE_METABOLISM","4","87","45","3021","2.9948717948718","0.0510655105315462","67.406473901641","0.178555829627851","Purine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00230.html"
"KEGG_PYRIMIDINE_METABOLISM","4","87","28","3038","4.81318681318681","0.0125304321192098","16.540170397357","0.0816499125187219","Pyrimidine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00240.html"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","1","90","86","2980","0.391771019677996","0.924260088472533","1220.02331678374","0.942932009451776","Regulation of actin cytoskeleton","http://www.genome.jp/kegg/pathway/hsa/hsa04810.html"
"KEGG_RENIN_ANGIOTENSIN_SYSTEM","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","Renin-angiotensin system","http://www.genome.jp/kegg/pathway/hsa/hsa04614.html"
"KEGG_SPHINGOLIPID_METABOLISM","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","Sphingolipid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00600.html"
"KEGG_TIGHT_JUNCTION","1","90","55","3011","0.612587412587413","0.808442029542619","1067.14347899626","0.864049153267773","Tight junction","http://www.genome.jp/kegg/pathway/hsa/hsa04530.html"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","1","90","19","3047","1.77327935222672","0.443875093103895","585.915122897142","0.589886636888071","Toll-like receptor signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04620.html"
"KEGG_TRYPTOPHAN_METABOLISM","1","90","20","3046","1.68461538461538","0.460007501942769","607.209902564455","0.595650739695124","Tryptophan metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00380.html"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS","1","90","8","3058","4.21153846153846","0.231699949960318","305.84393394762","0.425485362654402","Valine, leucine and isoleucine biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00290.html"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","1","90","38","3028","0.88663967611336","0.682638324969411","901.082588959623","0.766071898021228","Valine, leucine and isoleucine degradation","http://www.genome.jp/kegg/pathway/hsa/hsa00280.html"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","1","90","12","3054","2.80769230769231","0.316798104297273","418.1734976724","0.503883598961017","Vasopressin-regulated water reabsorption","http://www.genome.jp/kegg/pathway/hsa/hsa04962.html"
"PID_AJDISS_2PATHWAY","1","90","19","3047","1.77327935222672","0.443875093103895","585.915122897142","0.589886636888071","Posttranslational regulation of adherens junction stability and dissassembly","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200117"
"PID_AMB2_NEUTROPHILS_PATHWAY","1","90","20","3046","1.68461538461538","0.460007501942769","607.209902564455","0.595650739695124","amb2 Integrin signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200127"
"PID_AP1_PATHWAY","1","90","11","3055","3.06293706293706","0.296440745911894","391.301784603699","0.486837647757745","AP-1 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200137"
"PID_ARF6_TRAFFICKINGPATHWAY","1","90","17","3049","1.98190045248869","0.410166840705189","541.42022973085","0.579246763823862","Arf6 trafficking events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200057"
"PID_ARF6DOWNSTREAMPATHWAY","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","Arf6 downstream pathway","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200095"
"PID_ATF2_PATHWAY","1","90","14","3052","2.40659340659341","0.355781076278452","469.631020687556","0.536326697076472","ATF-2 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200135"
"PID_CASPASE_PATHWAY","1","90","23","3043","1.46488294314381","0.505679032223437","667.496322534937","0.626669720914934","Caspase cascade in apoptosis","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200173"
"PID_CD40_PATHWAY","1","90","6","3060","5.61538461538462","0.185301122681752","244.597481939912","0.406856812844716","CD40/CD40L signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200037"
"PID_CDC42_PATHWAY","1","90","33","3033","1.02097902097902","0.632031879868508","834.282081426431","0.725400225758174","CDC42 signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200069"
"PID_CDC42_REG_PATHWAY","2","89","6","3060","11.2307692307692","0.0205509052685056","27.1271949544274","0.101250801566784","Regulation of CDC42 activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200071"
"PID_CMYB_PATHWAY","3","88","24","3042","4.21153846153846","0.0411269420104437","54.2875634537856","0.15104804156563","C-MYB transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200153"
"PID_DELTANP63PATHWAY","1","90","12","3054","2.80769230769231","0.316798104297273","418.1734976724","0.503883598961017","Validated transcriptional targets of deltaNp63 isoforms","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200186"
"PID_ECADHERIN_NASCENTAJ_PATHWAY","1","90","22","3044","1.53146853146853","0.490896512319504","647.983396261746","0.615907425394657","E-cadherin signaling in the nascent adherens junction","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200124"
"PID_EPHRINBREVPATHWAY","3","88","8","3058","12.6346153846154","0.00323281558110668","4.26731656706082","0.0384134557284441","Ephrin B reverse signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200204"
"PID_FOXOPATHWAY","1","90","18","3048","1.87179487179487","0.427266177276017","563.991354004342","0.579246763823862","FoxO family signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200108"
"PID_HIF1_TFPATHWAY","1","90","20","3046","1.68461538461538","0.460007501942769","607.209902564455","0.595650739695124","HIF-1-alpha transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200202"
"PID_HIVNEFPATHWAY","1","90","7","3059","4.81318681318681","0.208836868026501","275.664665794981","0.425485362654402","HIV-1 Nef: Negative effector of Fas and TNF-alpha","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200155"
"PID_HNF3APATHWAY","1","90","8","3058","4.21153846153846","0.231699949960318","305.84393394762","0.425485362654402","FOXA1 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200226"
"PID_IL6_7PATHWAY","3","88","14","3052","7.21978021978022","0.011754642248074","15.5161277674577","0.0791479244703649","IL6-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200146"
"PID_INTEGRIN_A9B1_PATHWAY","1","90","8","3058","4.21153846153846","0.231699949960318","305.84393394762","0.425485362654402","Alpha9 beta1 integrin signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200093"
"PID_INTEGRIN1_PATHWAY","4","87","39","3027","3.45562130177515","0.0338541512563599","44.687479658395","0.13408899125068","Beta1 integrin cell surface interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200016"
"PID_INTEGRIN2_PATHWAY","3","88","10","3056","10.1076923076923","0.00537383452944983","7.09346157887377","0.0571323460499403","Beta2 integrin cell surface interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200138"
"PID_INTEGRIN3_PATHWAY","4","87","17","3049","7.92760180995475","0.00265515588977154","3.50480577449843","0.0384134557284441","Beta3 integrin cell surface interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200043"
"PID_MYC_ACTIVPATHWAY","3","88","34","3032","2.97285067873303","0.0891233160681887","117.642777210009","0.257184426368202","Validated targets of C-MYC transcriptional activation","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200056"
"PID_P53DOWNSTREAMPATHWAY","1","90","29","3037","1.16180371352785","0.585867183034431","773.344681605449","0.700267283863639","Direct p53 effectors","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200120"
"PID_P73PATHWAY","1","90","22","3044","1.53146853146853","0.490896512319504","647.983396261746","0.615907425394657","p73 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200017"
"PID_P75NTRPATHWAY","2","89","19","3047","3.54655870445344","0.121226916326429","160.019529550886","0.330916717539712","p75(NTR)-mediated signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200122"
"PID_PDGFRBPATHWAY","1","90","62","3004","0.543424317617866","0.844523666318569","1114.77123954051","0.888509273939328","PDGFR-beta signaling pathway","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200149"
"PID_RAC1_PATHWAY","1","90","27","3039","1.24786324786325","0.560681600653135","740.099712862138","0.678189720550499","RAC1 signaling pathway","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200222"
"PID_RAC1_REG_PATHWAY","1","90","12","3054","2.80769230769231","0.316798104297273","418.1734976724","0.503883598961017","Regulation of RAC1 activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200193"
"PID_REG_GR_PATHWAY","1","90","31","3035","1.08684863523573","0.609623870148245","804.703508595683","0.711815154739569","Glucocorticoid receptor regulatory network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200091"
"PID_RHOA_REG_PATHWAY","2","89","9","3057","7.48717948717949","0.0381666281773163","50.3799491940575","0.142771460959591","Regulation of RhoA activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200061"
"PID_SYNDECAN_2_PATHWAY","1","90","17","3049","1.98190045248869","0.410166840705189","541.42022973085","0.579246763823862","Syndecan-2-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200192"
"PID_SYNDECAN_4_PATHWAY","1","90","17","3049","1.98190045248869","0.410166840705189","541.42022973085","0.579246763823862","Syndecan-4-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200134"
"PID_THROMBIN_PAR1_PATHWAY","1","90","24","3042","1.40384615384615","0.520036902656781","686.448711506951","0.640533258150425","PAR1-mediated thrombin signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200189"
"PID_UPA_UPAR_PATHWAY","3","88","17","3049","5.94570135746606","0.0185168353859852","24.4422227095005","0.0999932358009277","Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200139"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM","1","90","174","2892","0.193633952254642","0.994841970771728","1313.19140141868","0.994841970771728","Genes involved in Adaptive Immune System","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75774"
"REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS","1","90","2","3064","16.8461538461538","0.0840316862080591","110.921825794638","0.247267431901691","Genes involved in Amino acid and oligopeptide SLC transporters","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19419"
"REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION","3","88","8","3058","12.6346153846154","0.00323281558110668","4.26731656706082","0.0384134557284441","Genes involved in Amino acid synthesis and interconversion (transamination)","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_238"
"REACTOME_AMYLOIDS","1","90","16","3050","2.10576923076923","0.392562768059788","518.18285383892","0.574211864148426","Genes involved in Amyloids","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75925"
"REACTOME_APOPTOSIS","1","90","71","2995","0.47453954496208","0.881197362102534","1163.18051797534","0.911784457763482","Genes involved in Apoptosis","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_578"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","1","90","23","3043","1.46488294314381","0.505679032223437","667.496322534937","0.626669720914934","Genes involved in Apoptotic cleavage of cellular proteins","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_107"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","1","90","35","3031","0.962637362637363","0.653166974434328","862.180406253314","0.741234431661429","Genes involved in Apoptotic execution  phase","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_995"
"REACTOME_AXON_GUIDANCE","3","88","99","2967","1.02097902097902","0.569881824770747","752.244008697386","0.685215051212446","Genes involved in Axon guidance","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18266"
"REACTOME_BASIGIN_INTERACTIONS","1","90","9","3057","3.74358974358974","0.253909385968453","335.160389478358","0.449909613733575","Genes involved in Basigin interactions","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12560"
"REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS","1","90","1","3065","33.6923076923077","0.0568276664446563","75.0125197069463","0.182209343203501","Genes involved in Bile salt and organic anion SLC transporters","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20633"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","1","90","15","3051","2.24615384615385","0.374439230975671","494.259784887885","0.556152387184452","Genes involved in Branched-chain amino acid catabolism","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_197"
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS","1","90","8","3058","4.21153846153846","0.231699949960318","305.84393394762","0.425485362654402","Genes involved in Caspase-mediated cleavage of cytoskeletal proteins","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13541"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","3","88","32","3034","3.15865384615385","0.0781736933993415","103.189275287131","0.239258879797985","Genes involved in Cell surface interactions at the vascular wall","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12051"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","1","90","0","3066","Inf","0.0288248337028825","38.0487804878049","0.116452328159645","Genes involved in Chemokine receptors bind chemokines","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15344"
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","1","90","12","3054","2.80769230769231","0.316798104297273","418.1734976724","0.503883598961017","Genes involved in Cholesterol biosynthesis","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9405"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","1","90","9","3057","3.74358974358974","0.253909385968453","335.160389478358","0.449909613733575","Genes involved in Chondroitin sulfate/dermatan sulfate metabolism","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121206"
"REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT","2","89","6","3060","11.2307692307692","0.0205509052685056","27.1271949544274","0.101250801566784","Genes involved in Chylomicron-mediated lipid transport","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6841"
"REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS","1","90","8","3058","4.21153846153846","0.231699949960318","305.84393394762","0.425485362654402","Genes involved in Class A/1 (Rhodopsin-like receptors)","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_14828"
"REACTOME_COMMON_PATHWAY","4","87","3","3063","44.9230769230769","2.11782305470634e-05","0.0279552643221237","0.0021390012852534","Genes involved in Common Pathway","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1439"
"REACTOME_COMPLEMENT_CASCADE","3","88","20","3046","5.05384615384615","0.0270365433853665","35.6882372686838","0.116199611996682","Genes involved in Complement cascade","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6932"
