"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_AT1R_PATHWAY","2","727","11","2417","0.605561790746976","0.839073970773393","1107.57764142088","0.99999999817699","Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling","http://www.biocarta.com/pathfiles/h_At1rPathway.asp"
"BIOCARTA_BAD_PATHWAY","1","728","10","2418","0.333058984910837","0.944609205541822","1246.8841513152","0.99999999817699","Regulation of BAD phosphorylation","http://www.biocarta.com/pathfiles/h_badPathway.asp"
"BIOCARTA_BARR_MAPK_PATHWAY","1","728","7","2421","0.475798549872624","0.877922903740502","1158.85823293746","0.99999999817699","Role of fl-arrestins in the activation and targeting of MAP kinases","http://www.biocarta.com/pathfiles/h_barr-mapkPathway.asp"
"BIOCARTA_BARRESTIN_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","fl-arrestins in GPCR Desensitization","http://www.biocarta.com/pathfiles/h_bArrestinPathway.asp"
"BIOCARTA_BARRESTIN_SRC_PATHWAY","1","728","9","2419","0.370065538789819","0.927909499520312","1224.84053936681","0.99999999817699","Roles of fl-arrestin-dependent Recruitment of Src Kinases in GPCR Signaling","http://www.biocarta.com/pathfiles/h_bArrestin-srcPathway.asp"
"BIOCARTA_BCELLSURVIVAL_PATHWAY","1","728","6","2422","0.555098308184728","0.84116362940214","1110.33599081082","0.99999999817699","B Cell Survival Pathway","http://www.biocarta.com/pathfiles/h_bcellsurvivalPathway.asp"
"BIOCARTA_BCR_PATHWAY","2","727","9","2419","0.740131077579637","0.760912439305209","1004.40441988288","0.99999999817699","BCR Signaling Pathway","http://www.biocarta.com/pathfiles/h_bcrPathway.asp"
"BIOCARTA_BIOPEPTIDES_PATHWAY","8","721","17","2411","1.56733639958041","0.201268103924167","265.673897179901","0.779035140945697","Bioactive Peptide Induced Signaling Pathway","http://www.biocarta.com/pathfiles/h_biopeptidesPathway.asp"
"BIOCARTA_BLYMPHOCYTE_PATHWAY","5","724","0","2428","Inf","0.000649637888354519","0.857522012627965","0.00683385311126182","B Lymphocyte Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_blymphocytePathway.asp"
"BIOCARTA_CACAM_PATHWAY","2","727","2","2426","3.33058984910837","0.229878577703562","303.439722568702","0.789204620634073","Ca++/ Calmodulin-dependent Protein Kinase Activation","http://www.biocarta.com/pathfiles/h_CaCaMPathway.asp"
"BIOCARTA_CALCINEURIN_PATHWAY","2","727","2","2426","3.33058984910837","0.229878577703562","303.439722568702","0.789204620634073","Effects of calcineurin in Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_calcineurinPathway.asp"
"BIOCARTA_CARDIACEGF_PATHWAY","2","727","3","2425","2.22039323273891","0.326958977119835","431.585849798183","0.988196908459203","Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy","http://www.biocarta.com/pathfiles/h_cardiacegfPathway.asp"
"BIOCARTA_CARM1_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Transcription Regulation by Methyltransferase of CARM1","http://www.biocarta.com/pathfiles/h_carm1Pathway.asp"
"BIOCARTA_CASPASE_PATHWAY","5","724","7","2421","2.37899274936312","0.120396592423737","158.923501999332","0.538791380459818","Caspase Cascade in Apoptosis","http://www.biocarta.com/pathfiles/h_caspasePathway.asp"
"BIOCARTA_CBL_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","CBL mediated ligand-induced downregulation of EGF receptors","http://www.biocarta.com/pathfiles/h_cblPathway.asp"
"BIOCARTA_CCR3_PATHWAY","1","728","10","2418","0.333058984910837","0.944609205541822","1246.8841513152","0.99999999817699","CCR3 signaling in Eosinophils","http://www.biocarta.com/pathfiles/h_CCR3Pathway.asp"
"BIOCARTA_CCR5_PATHWAY","1","728","2","2426","1.66529492455418","0.545223185560201","719.694604939466","0.99999999817699","Pertussis toxin-insensitive CCR5 Signaling in Macrophage","http://www.biocarta.com/pathfiles/h_Ccr5Pathway.asp"
"BIOCARTA_CDC42RAC_PATHWAY","1","728","11","2417","0.302780895373488","0.957444516781495","1263.82676215157","0.99999999817699","Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration","http://www.biocarta.com/pathfiles/h_cdc42racPathway.asp"
"BIOCARTA_CDMAC_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","Cadmium induces DNA synthesis and proliferation in macrophages","http://www.biocarta.com/pathfiles/h_cdMacPathway.asp"
"BIOCARTA_CELL2CELL_PATHWAY","5","724","7","2421","2.37899274936312","0.120396592423737","158.923501999332","0.538791380459818","Cell to Cell Adhesion Signaling","http://www.biocarta.com/pathfiles/h_cell2cellPathway.asp"
"BIOCARTA_CFTR_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","Cystic Fibrosis Transmembrane Conductance Regulator And Beta 2 Adrenergic Receptor Pathway","http://www.biocarta.com/pathfiles/h_cftrPathway.asp"
"BIOCARTA_CHEMICAL_PATHWAY","3","726","11","2417","0.908342686120464","0.660915757125066","872.408799405087","0.99999999817699","Apoptotic Signaling in Response to DNA Damage","http://www.biocarta.com/pathfiles/h_chemicalPathway.asp"
"BIOCARTA_CHREBP2_PATHWAY","3","726","18","2410","0.555098308184728","0.895013811938953","1181.41823175942","0.99999999817699","Regulation And Function Of ChREBP in Liver","http://www.biocarta.com/pathfiles/h_Chrebp.2Pathway.asp"
"BIOCARTA_CK1_PATHWAY","1","728","7","2421","0.475798549872624","0.877922903740502","1158.85823293746","0.99999999817699","Regulation of ck1/cdk5 by type 1 glutamate receptors","http://www.biocarta.com/pathfiles/h_ck1Pathway.asp"
"BIOCARTA_CLASSIC_PATHWAY","14","715","0","2428","Inf","1.112570351431e-09","1.46859286388892e-06","6.4370141761365e-08","Classical Complement Pathway","http://www.biocarta.com/pathfiles/h_classicPathway.asp"
"BIOCARTA_COMP_PATHWAY","15","714","0","2428","Inf","2.53098250484621e-10","3.340896906397e-07","1.8637234808413e-08","Complement Pathway","http://www.biocarta.com/pathfiles/h_compPathway.asp"
"BIOCARTA_CREB_PATHWAY","4","725","13","2415","1.02479687664873","0.576733577512153","761.288322316042","0.99999999817699","Transcription factor CREB and its extracellular signals","http://www.biocarta.com/pathfiles/h_crebPathway.asp"
"BIOCARTA_CSK_PATHWAY","4","725","6","2422","2.22039323273891","0.181043873005805","238.977912367663","0.718850672228932","Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor","http://www.biocarta.com/pathfiles/h_CSKPathway.asp"
"BIOCARTA_CTL_PATHWAY","4","725","0","2428","Inf","0.00282525277514731","3.72933366319445","0.0246923938169711","CTL mediated immune response against target cells","http://www.biocarta.com/pathfiles/h_ctlPathway.asp"
"BIOCARTA_CTLA4_PATHWAY","2","727","2","2426","3.33058984910837","0.229878577703562","303.439722568702","0.789204620634073","The Co-Stimulatory Signal During T-cell Activation","http://www.biocarta.com/pathfiles/h_ctla4Pathway.asp"
"BIOCARTA_CXCR4_PATHWAY","1","728","11","2417","0.302780895373488","0.957444516781495","1263.82676215157","0.99999999817699","CXCR4 Signaling Pathway","http://www.biocarta.com/pathfiles/h_cxcr4Pathway.asp"
"BIOCARTA_D4GDI_PATHWAY","2","727","4","2424","1.66529492455418","0.420320322529284","554.822825738654","0.99999999817699","D4-GDI Signaling Pathway","http://www.biocarta.com/pathfiles/h_d4gdiPathway.asp"
"BIOCARTA_DC_PATHWAY","2","727","0","2428","Inf","0.0532656622798513","70.3106742094037","0.283360346645452","Dendritic cells in regulating TH1 and TH2 Development","http://www.biocarta.com/pathfiles/h_dcPathway.asp"
"BIOCARTA_DEATH_PATHWAY","2","727","7","2421","0.951597099745248","0.651834105586995","860.421019374833","0.99999999817699","Induction of apoptosis through DR3 and DR4/5 Death Receptors","http://www.biocarta.com/pathfiles/h_deathPathway.asp"
"BIOCARTA_DREAM_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","Repression of Pain Sensation by the Transcriptional Regulator DREAM","http://www.biocarta.com/pathfiles/h_dreampathway.asp"
"BIOCARTA_ECM_PATHWAY","3","726","14","2414","0.713697824808936","0.789131437776428","1041.65349786488","0.99999999817699","Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia","http://www.biocarta.com/pathfiles/h_ecmPathway.asp"
"BIOCARTA_EDG1_PATHWAY","3","726","9","2419","1.11019661636946","0.548370726304169","723.849358721503","0.99999999817699","Phospholipids as signalling intermediaries","http://www.biocarta.com/pathfiles/h_edg1Pathway.asp"
"BIOCARTA_EGF_PATHWAY","2","727","10","2418","0.666117969821673","0.803420781905417","1060.51543211515","0.99999999817699","EGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_egfPathway.asp"
"BIOCARTA_EIF4_PATHWAY","1","728","10","2418","0.333058984910837","0.944609205541822","1246.8841513152","0.99999999817699","Regulation of eIF4e and p70 S6 Kinase","http://www.biocarta.com/pathfiles/h_eif4Pathway.asp"
"BIOCARTA_EPHA4_PATHWAY","2","727","3","2425","2.22039323273891","0.326958977119835","431.585849798183","0.988196908459203","Eph Kinases and ephrins support platelet aggregation","http://www.biocarta.com/pathfiles/h_ephA4Pathway.asp"
"BIOCARTA_EPONFKB_PATHWAY","1","728","2","2426","1.66529492455418","0.545223185560201","719.694604939466","0.99999999817699","Erythropoietin mediated neuroprotection through NF-kB","http://www.biocarta.com/pathfiles/h_eponfkbPathway.asp"
"BIOCARTA_EXTRINSIC_PATHWAY","6","723","0","2428","Inf","0.000149218855066203","0.196968888687388","0.00199059235151855","Extrinsic Prothrombin Activation Pathway","http://www.biocarta.com/pathfiles/h_extrinsicPathway.asp"
"BIOCARTA_FAS_PATHWAY","3","726","13","2415","0.768597657486546","0.751649462435673","992.177290415089","0.99999999817699","FAS signaling pathway ( CD95 )","http://www.biocarta.com/pathfiles/h_fasPathway.asp"
"BIOCARTA_FCER1_PATHWAY","2","727","9","2419","0.740131077579637","0.760912439305209","1004.40441988288","0.99999999817699","Fc Epsilon Receptor I Signaling in Mast Cells","http://www.biocarta.com/pathfiles/h_fcer1Pathway.asp"
"BIOCARTA_FEEDER_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","Feeder Pathways for Glycolysis","http://www.biocarta.com/pathfiles/feederPathway.asp"
"BIOCARTA_FIBRINOLYSIS_PATHWAY","6","723","0","2428","Inf","0.000149218855066203","0.196968888687388","0.00199059235151855","Fibrinolysis Pathway","http://www.biocarta.com/pathfiles/h_fibrinolysisPathway.asp"
"BIOCARTA_FMLP_PATHWAY","1","728","12","2416","0.277549154092364","0.967308728948837","1276.84752221246","0.99999999817699","fMLP induced chemokine gene expression in HMC-1 cells","http://www.biocarta.com/pathfiles/h_fMLPpathway.asp"
"BIOCARTA_FREE_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","Free Radical Induced Apoptosis","http://www.biocarta.com/pathfiles/h_freePathway.asp"
"BIOCARTA_GATA3_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","GATA3 participate in activating the Th2 cytokine genes expression","http://www.biocarta.com/pathfiles/h_GATA3pathway.asp"
"BIOCARTA_GCR_PATHWAY","1","728","6","2422","0.555098308184728","0.84116362940214","1110.33599081082","0.99999999817699","Corticosteroids and cardioprotection","http://www.biocarta.com/pathfiles/h_gcrPathway.asp"
"BIOCARTA_GH_PATHWAY","1","728","9","2419","0.370065538789819","0.927909499520312","1224.84053936681","0.99999999817699","Growth Hormone Signaling Pathway","http://www.biocarta.com/pathfiles/h_ghPathway.asp"
"BIOCARTA_GLEEVEC_PATHWAY","1","728","7","2421","0.475798549872624","0.877922903740502","1158.85823293746","0.99999999817699","Inhibition of Cellular Proliferation by Gleevec","http://www.biocarta.com/pathfiles/h_gleevecpathway.asp"
"BIOCARTA_GLYCOLYSIS_PATHWAY","1","728","8","2420","0.416323731138546","0.90618400350969","1196.16288463279","0.99999999817699","Glycolysis Pathway","http://www.biocarta.com/pathfiles/h_glycolysisPathway.asp"
"BIOCARTA_GPCR_PATHWAY","2","727","11","2417","0.605561790746976","0.839073970773393","1107.57764142088","0.99999999817699","Signaling Pathway from G-Protein Families","http://www.biocarta.com/pathfiles/h_gpcrPathway.asp"
"BIOCARTA_GRANULOCYTES_PATHWAY","5","724","0","2428","Inf","0.000649637888354519","0.857522012627965","0.00683385311126182","Adhesion and Diapedesis of Granulocytes","http://www.biocarta.com/pathfiles/h_granulocytesPathway.asp"
"BIOCARTA_GSK3_PATHWAY","2","727","8","2420","0.832647462277092","0.710654539414099","938.063992026611","0.99999999817699","Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages","http://www.biocarta.com/pathfiles/h_gsk3Pathway.asp"
"BIOCARTA_HIF_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Hypoxia-Inducible Factor in the Cardiovascular System","http://www.biocarta.com/pathfiles/h_hifPathway.asp"
"BIOCARTA_HIVNEF_PATHWAY","5","724","17","2411","0.979585249737755","0.598884775748499","790.527903988018","0.99999999817699","HIV-I Nef: negative effector of Fas and TNF","http://www.biocarta.com/pathfiles/h_HivnefPathway.asp"
"BIOCARTA_HSP27_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Stress Induction of HSP Regulation","http://www.biocarta.com/pathfiles/h_hsp27Pathway.asp"
"BIOCARTA_IGF1R_PATHWAY","1","728","11","2417","0.302780895373488","0.957444516781495","1263.82676215157","0.99999999817699","Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation","http://www.biocarta.com/pathfiles/h_igf1rPathway.asp"
"BIOCARTA_IL10_PATHWAY","3","726","5","2423","1.99835390946502","0.274475856798608","362.308130974162","0.871864486301461","IL-10 Anti-inflammatory Signaling Pathway","http://www.biocarta.com/pathfiles/h_il10Pathway.asp"
"BIOCARTA_IL22BP_PATHWAY","1","728","5","2423","0.666117969821673","0.793355324626814","1047.22902850739","0.99999999817699","IL22 Soluble Receptor Signaling Pathway","http://www.biocarta.com/pathfiles/h_il22bppathway.asp"
"BIOCARTA_IL2RB_PATHWAY","1","728","12","2416","0.277549154092364","0.967308728948837","1276.84752221246","0.99999999817699","IL-2 Receptor Beta Chain in T cell Activation","http://www.biocarta.com/pathfiles/h_il2rbPathway.asp"
"BIOCARTA_IL5_PATHWAY","2","727","0","2428","Inf","0.0532656622798513","70.3106742094037","0.283360346645452","IL 5 Signaling Pathway","http://www.biocarta.com/pathfiles/h_il5Pathway.asp"
"BIOCARTA_IL7_PATHWAY","1","728","2","2426","1.66529492455418","0.545223185560201","719.694604939466","0.99999999817699","IL-7 Signal Transduction","http://www.biocarta.com/pathfiles/h_il7Pathway.asp"
"BIOCARTA_INFLAM_PATHWAY","2","727","0","2428","Inf","0.0532656622798513","70.3106742094037","0.283360346645452","Cytokines and Inflammatory Response","http://www.biocarta.com/pathfiles/h_inflamPathway.asp"
"BIOCARTA_INTEGRIN_PATHWAY","11","718","17","2411","2.15508754942306","0.0399784748836775","52.7715868464543","0.241926862119794","Integrin Signaling Pathway","http://www.biocarta.com/pathfiles/h_integrinPathway.asp"
"BIOCARTA_INTRINSIC_PATHWAY","13","716","0","2428","Inf","4.88536478337858e-09","6.44868151405972e-06","2.32773263208038e-07","Intrinsic Prothrombin Activation Pathway","http://www.biocarta.com/pathfiles/h_intrinsicPathway.asp"
"BIOCARTA_KERATINOCYTE_PATHWAY","1","728","11","2417","0.302780895373488","0.957444516781495","1263.82676215157","0.99999999817699","Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_keratinocytePathway.asp"
"BIOCARTA_LAIR_PATHWAY","8","721","1","2427","26.6447187928669","5.62544473174565e-05","0.0742558704590426","0.000949293798482078","Cells and Molecules involved in local acute inflammatory response","http://www.biocarta.com/pathfiles/h_LairPathway.asp"
"BIOCARTA_LECTIN_PATHWAY","9","720","0","2428","Inf","1.79681285234068e-06","0.0023717929650897","4.158338315417e-05","Lectin Induced Complement Pathway","http://www.biocarta.com/pathfiles/h_lectinPathway.asp"
"BIOCARTA_LONGEVITY_PATHWAY","2","727","3","2425","2.22039323273891","0.326958977119835","431.585849798183","0.988196908459203","The IGF-1 Receptor and Longevity","http://www.biocarta.com/pathfiles/h_longevityPathway.asp"
"BIOCARTA_LYM_PATHWAY","4","725","1","2427","13.3223593964335","0.0115277123223185","15.2165802654604","0.0880891224629999","Adhesion and Diapedesis of Lymphocytes","http://www.biocarta.com/pathfiles/h_lympathway.asp"
"BIOCARTA_MAL_PATHWAY","1","728","9","2419","0.370065538789819","0.927909499520312","1224.84053936681","0.99999999817699","Role of MAL in Rho-Mediated Activation of SRF","http://www.biocarta.com/pathfiles/h_malPathway.asp"
"BIOCARTA_MAPK_PATHWAY","1","728","18","2410","0.185032769394909","0.99329477915619","1311.14910848617","0.99999999817699","MAPKinase Signaling Pathway","http://www.biocarta.com/pathfiles/h_mapkPathway.asp"
"BIOCARTA_MCALPAIN_PATHWAY","7","722","10","2418","2.33141289437586","0.0744334369577877","98.2521367842797","0.374478782209988","mCalpain and friends in Cell motility","http://www.biocarta.com/pathfiles/h_mCalpainPathway.asp"
"BIOCARTA_MEF2D_PATHWAY","4","725","3","2425","4.44078646547782","0.0540748161483937","71.3787573158796","0.283360346645452","Role of MEF2D in T-cell Apoptosis","http://www.biocarta.com/pathfiles/h_mef2dPathway.asp"
"BIOCARTA_MET_PATHWAY","2","727","17","2411","0.391834099895102","0.954757843924817","1260.28035398076","0.99999999817699","Signaling of Hepatocyte Growth Factor Receptor","http://www.biocarta.com/pathfiles/h_metPathway.asp"
"BIOCARTA_MITOCHONDRIA_PATHWAY","1","728","8","2420","0.416323731138546","0.90618400350969","1196.16288463279","0.99999999817699","Role of Mitochondria in Apoptotic Signaling","http://www.biocarta.com/pathfiles/h_mitochondriaPathway.asp"
"BIOCARTA_MONOCYTE_PATHWAY","5","724","1","2427","16.6529492455418","0.0031517330547961","4.16028763233085","0.0268726713093141","Monocyte and its Surface Molecules","http://www.biocarta.com/pathfiles/h_monocytePathway.asp"
"BIOCARTA_MPR_PATHWAY","4","725","19","2409","0.701176810338604","0.813441993248849","1073.74343108848","0.99999999817699","How Progesterone Initiates Oocyte Membrane","http://www.biocarta.com/pathfiles/h_mPRPathway.asp"
"BIOCARTA_MTA3_PATHWAY","1","728","9","2419","0.370065538789819","0.927909499520312","1224.84053936681","0.99999999817699","Downregulated of MTA-3 in ER-negative Breast Tumors","http://www.biocarta.com/pathfiles/h_mta3Pathway.asp"
"BIOCARTA_MYOSIN_PATHWAY","2","727","10","2418","0.666117969821673","0.803420781905417","1060.51543211515","0.99999999817699","PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase","http://www.biocarta.com/pathfiles/h_myosinPathway.asp"
"BIOCARTA_NDKDYNAMIN_PATHWAY","2","727","7","2421","0.951597099745248","0.651834105586995","860.421019374833","0.99999999817699","Endocytotic role of NDK, Phosphins and Dynamin","http://www.biocarta.com/pathfiles/h_ndkDynaminPathway.asp"
"BIOCARTA_NFAT_PATHWAY","4","725","13","2415","1.02479687664873","0.576733577512153","761.288322316042","0.99999999817699","NFAT and Hypertrophy of the heart (Transcription in the broken heart)","http://www.biocarta.com/pathfiles/h_nfatPathway.asp"
"BIOCARTA_NKCELLS_PATHWAY","3","726","7","2421","1.42739564961787","0.416552370278581","549.849128767727","0.99999999817699","Ras-Independent pathway in NK cell-mediated cytotoxicity","http://www.biocarta.com/pathfiles/h_nkcellsPathway.asp"
"BIOCARTA_NO1_PATHWAY","4","725","5","2423","2.66447187928669","0.131627928202327","173.748865227072","0.561150641283605","Actions of Nitric Oxide in the Heart","http://www.biocarta.com/pathfiles/h_no1Pathway.asp"
"BIOCARTA_NOS1_PATHWAY","2","727","4","2424","1.66529492455418","0.420320322529284","554.822825738654","0.99999999817699","Nitric Oxide Signaling Pathway","http://www.biocarta.com/pathfiles/h_nos1Pathway.asp"
"BIOCARTA_P35ALZHEIMERS_PATHWAY","3","726","5","2423","1.99835390946502","0.274475856798608","362.308130974162","0.871864486301461","Deregulation of CDK5 in Alzheimers Disease","http://www.biocarta.com/pathfiles/h_p35alzheimersPathway.asp"
"BIOCARTA_P38MAPK_PATHWAY","1","728","7","2421","0.475798549872624","0.877922903740502","1158.85823293746","0.99999999817699","p38 MAPK Signaling Pathway","http://www.biocarta.com/pathfiles/h_p38mapkPathway.asp"
"BIOCARTA_P53HYPOXIA_PATHWAY","1","728","7","2421","0.475798549872624","0.877922903740502","1158.85823293746","0.99999999817699","Hypoxia and p53 in the Cardiovascular system","http://www.biocarta.com/pathfiles/h_p53hypoxiaPathway.asp"
"BIOCARTA_PAR1_PATHWAY","2","727","10","2418","0.666117969821673","0.803420781905417","1060.51543211515","0.99999999817699","Thrombin signaling and protease-activated receptors","http://www.biocarta.com/pathfiles/h_Par1Pathway.asp"
"BIOCARTA_PARKIN_PATHWAY","1","728","2","2426","1.66529492455418","0.545223185560201","719.694604939466","0.99999999817699","Role of Parkin in the Ubiquitin-Proteasomal Pathway","http://www.biocarta.com/pathfiles/h_parkinPathway.asp"
"BIOCARTA_PDGF_PATHWAY","2","727","10","2418","0.666117969821673","0.803420781905417","1060.51543211515","0.99999999817699","PDGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_pdgfPathway.asp"
"BIOCARTA_PGC1A_PATHWAY","2","727","4","2424","1.66529492455418","0.420320322529284","554.822825738654","0.99999999817699","Regulation of PGC-1a","http://www.biocarta.com/pathfiles/h_pgc1aPathway.asp"
"BIOCARTA_PLATELETAPP_PATHWAY","6","723","0","2428","Inf","0.000149218855066203","0.196968888687388","0.00199059235151855","Platelet Amyloid Precursor Protein Pathway","http://www.biocarta.com/pathfiles/h_plateletAppPathway.asp"
"BIOCARTA_PLCE_PATHWAY","2","727","4","2424","1.66529492455418","0.420320322529284","554.822825738654","0.99999999817699","Phospholipase C-epsilon pathway","http://www.biocarta.com/pathfiles/h_plcePathway.asp"
"BIOCARTA_PML_PATHWAY","2","727","3","2425","2.22039323273891","0.326958977119835","431.585849798183","0.988196908459203","Regulation of transcriptional activity by PML","http://www.biocarta.com/pathfiles/h_pmlPathway.asp"
"BIOCARTA_PPARA_PATHWAY","5","724","15","2413","1.11019661636946","0.505629415451809","667.430828396388","0.99999999817699","Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa(alpha)","http://www.biocarta.com/pathfiles/h_pparaPathway.asp"
"BIOCARTA_PYK2_PATHWAY","1","728","13","2415","0.256199219162182","0.974888861454021","1286.85329711931","0.99999999817699","Links between Pyk2 and Map Kinases","http://www.biocarta.com/pathfiles/h_pyk2Pathway.asp"
"BIOCARTA_RAB_PATHWAY","1","728","6","2422","0.555098308184728","0.84116362940214","1110.33599081082","0.99999999817699","Rab GTPases Mark Targets In The Endocytotic Machinery","http://www.biocarta.com/pathfiles/h_rabPathway.asp"
"BIOCARTA_RAC1_PATHWAY","3","726","4","2424","2.49794238683128","0.20485738891535","270.411753368263","0.779035140945697","Rac 1 cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rac1Pathway.asp"
"BIOCARTA_RANKL_PATHWAY","1","728","3","2425","1.11019661636946","0.650338054845748","858.446232396387","0.99999999817699","Bone Remodelling","http://www.biocarta.com/pathfiles/h_ranklPathway.asp"
"BIOCARTA_RHO_PATHWAY","5","724","18","2410","0.925163846974547","0.641591598536842","846.900910068632","0.99999999817699","Rho cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rhoPathway.asp"
"BIOCARTA_SALMONELLA_PATHWAY","2","727","9","2419","0.740131077579637","0.760912439305209","1004.40441988288","0.99999999817699","How does salmonella hijack a cell","http://www.biocarta.com/pathfiles/h_salmonellaPathway.asp"
"BIOCARTA_SARS_PATHWAY","1","728","6","2422","0.555098308184728","0.84116362940214","1110.33599081082","0.99999999817699","The SARS-coronavirus Life Cycle","http://www.biocarta.com/pathfiles/h_SARSpathway.asp"
"BIOCARTA_SET_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Granzyme A mediated Apoptosis Pathway","http://www.biocarta.com/pathfiles/h_setPathway.asp"
"BIOCARTA_SHH_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Sonic Hedgehog (Shh) Pathway","http://www.biocarta.com/pathfiles/h_shhPathway.asp"
"BIOCARTA_SPPA_PATHWAY","4","725","10","2418","1.33223593964335","0.410840691821981","542.309713205015","0.99999999817699","Aspirin Blocks Signaling Pathway Involved in Platelet Activation","http://www.biocarta.com/pathfiles/h_sppaPathway.asp"
"BIOCARTA_SRCRPTP_PATHWAY","1","728","4","2424","0.832647462277092","0.731182824277226","965.161328045938","0.99999999817699","Activation of Src by Protein-tyrosine phosphatase alpha","http://www.biocarta.com/pathfiles/h_srcRPTPPathway.asp"
