"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_IGF1R_PATHWAY","1","52","11","3093","5.32418524871355","0.184150295787921","243.078390440055","0.339969776839239","Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation","http://www.biocarta.com/pathfiles/h_igf1rPathway.asp"
"BIOCARTA_INTRINSIC_PATHWAY","2","51","11","3093","10.6483704974271","0.019164473250915","25.2971046912078","0.100613484567304","Intrinsic Prothrombin Activation Pathway","http://www.biocarta.com/pathfiles/h_intrinsicPathway.asp"
"BIOCARTA_LAIR_PATHWAY","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","Cells and Molecules involved in local acute inflammatory response","http://www.biocarta.com/pathfiles/h_LairPathway.asp"
"BIOCARTA_LECTIN_PATHWAY","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","Lectin Induced Complement Pathway","http://www.biocarta.com/pathfiles/h_lectinPathway.asp"
"BIOCARTA_MCALPAIN_PATHWAY","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","mCalpain and friends in Cell motility","http://www.biocarta.com/pathfiles/h_mCalpainPathway.asp"
"BIOCARTA_MPR_PATHWAY","1","52","22","3082","2.66209262435678","0.323470292350482","426.980785902636","0.418023147037546","How Progesterone Initiates Oocyte Membrane","http://www.biocarta.com/pathfiles/h_mPRPathway.asp"
"BIOCARTA_NFAT_PATHWAY","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","NFAT and Hypertrophy of the heart (Transcription in the broken heart)","http://www.biocarta.com/pathfiles/h_nfatPathway.asp"
"BIOCARTA_NO1_PATHWAY","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","Actions of Nitric Oxide in the Heart","http://www.biocarta.com/pathfiles/h_no1Pathway.asp"
"BIOCARTA_NOS1_PATHWAY","1","52","5","3099","11.7132075471698","0.0966677623361436","127.60144628371","0.295276074044948","Nitric Oxide Signaling Pathway","http://www.biocarta.com/pathfiles/h_nos1Pathway.asp"
"BIOCARTA_PLATELETAPP_PATHWAY","2","51","4","3100","29.2830188679245","0.00397345721284363","5.24496352095359","0.0278142004899054","Platelet Amyloid Precursor Protein Pathway","http://www.biocarta.com/pathfiles/h_plateletAppPathway.asp"
"BIOCARTA_PLCE_PATHWAY","1","52","5","3099","11.7132075471698","0.0966677623361436","127.60144628371","0.295276074044948","Phospholipase C-epsilon pathway","http://www.biocarta.com/pathfiles/h_plcePathway.asp"
"BIOCARTA_PPARA_PATHWAY","1","52","19","3085","3.0824230387289","0.287976280563961","380.128690344429","0.396557501104471","Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa(alpha)","http://www.biocarta.com/pathfiles/h_pparaPathway.asp"
"BIOCARTA_SHH_PATHWAY","1","52","4","3100","14.6415094339623","0.0812187114822603","107.208699156584","0.278464153653464","Sonic Hedgehog (Shh) Pathway","http://www.biocarta.com/pathfiles/h_shhPathway.asp"
"BIOCARTA_STATHMIN_PATHWAY","1","52","9","3095","6.50733752620545","0.155955406711808","205.861136859586","0.308241274442162","Stathmin and breast cancer resistance to antimicrotubule agents","http://www.biocarta.com/pathfiles/h_stathminPathway.asp"
"BIOCARTA_VIP_PATHWAY","1","52","7","3097","8.36657681940701","0.126805138780907","167.382783190797","0.304772794065008","Neuropeptides VIP and PACAP inhibit the apoptosis of activated T cells","http://www.biocarta.com/pathfiles/h_vipPathway.asp"
"BIOCARTA_VITCB_PATHWAY","2","51","2","3102","58.5660377358491","0.00162410095252474","2.14381325733265","0.0124022254556435","Vitamin C in the Brain","http://www.biocarta.com/pathfiles/h_vitCBPathway.asp"
"KEGG_APOPTOSIS","1","52","21","3083","2.78885893980234","0.311836264282532","411.623868852942","0.409285096870823","Apoptosis","http://www.genome.jp/kegg/pathway/hsa/hsa04210.html"
"KEGG_ARACHIDONIC_ACID_METABOLISM","1","52","12","3092","4.88050314465409","0.197899114332671","261.226830919126","0.342753105235966","Arachidonic acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00590.html"
"KEGG_AXON_GUIDANCE","1","52","29","3075","2.01951854261548","0.399676028319184","527.572357381323","0.483061674515273","Axon guidance","http://www.genome.jp/kegg/pathway/hsa/hsa04360.html"
"KEGG_BUTANOATE_METABOLISM","1","52","21","3083","2.78885893980234","0.311836264282532","411.623868852942","0.409285096870823","Butanoate metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00650.html"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","1","52","29","3075","2.01951854261548","0.399676028319184","527.572357381323","0.483061674515273","Cell adhesion molecules (CAMs)","http://www.genome.jp/kegg/pathway/hsa/hsa04514.html"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","2","51","39","3065","3.00338655055636","0.150069723798348","198.092035413819","0.308241274442162","Complement and coagulation cascades","http://www.genome.jp/kegg/pathway/hsa/hsa04610.html"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","1","52","18","3086","3.25366876310273","0.275743782304606","363.98179264208","0.392584368026897","Drug metabolism - cytochrome P450","http://www.genome.jp/kegg/pathway/hsa/hsa00982.html"
"KEGG_ECM_RECEPTOR_INTERACTION","11","42","31","3073","20.7814972611077","2.91079675590228e-11","3.84225171779101e-08","2.16339911000087e-09","ECM-receptor interaction","http://www.genome.jp/kegg/pathway/hsa/hsa04512.html"
"KEGG_FATTY_ACID_METABOLISM","1","52","30","3074","1.95220125786164","0.409851010890045","541.00333437486","0.491821213068054","Fatty acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00071.html"
"KEGG_FOCAL_ADHESION","11","42","83","3021","7.7617640372812","2.45666879550411e-07","0.000324280281006543","5.15900447055863e-06","Focal adhesion","http://www.genome.jp/kegg/pathway/hsa/hsa04510.html"
"KEGG_GALACTOSE_METABOLISM","1","52","15","3089","3.90440251572327","0.237795884186296","313.89056712591","0.363020507365608","Galactose metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00052.html"
"KEGG_GLYCEROLIPID_METABOLISM","1","52","9","3095","6.50733752620545","0.155955406711808","205.861136859586","0.308241274442162","Glycerolipid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00561.html"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","1","52","44","3060","1.33104631217839","0.535727246380702","707.159965222527","0.580659208980374","Glycolysis / Gluconeogenesis","http://www.genome.jp/kegg/pathway/hsa/hsa00010.html"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","1","52","3","3101","19.5220125786164","0.065510515259215","86.4738801421638","0.244572590301069","Glycosphingolipid biosynthesis - globo series","http://www.genome.jp/kegg/pathway/hsa/hsa00603.html"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","Hematopoietic cell lineage","http://www.genome.jp/kegg/pathway/hsa/hsa04640.html"
"KEGG_INSULIN_SIGNALING_PATHWAY","1","52","48","3056","1.22012578616352","0.566570732860212","747.873367375479","0.602429640003263","Insulin signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04910.html"
"KEGG_LYSOSOME","1","52","50","3054","1.17132075471698","0.581229367951037","767.222765695368","0.614129143495435","Lysosome","http://www.genome.jp/kegg/pathway/hsa/hsa04142.html"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","4","49","17","3087","13.780244173141","0.000343120828244099","0.452919493282211","0.00326310126891868","Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg/pathway/hsa/hsa00980.html"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","Nucleotide excision repair","http://www.genome.jp/kegg/pathway/hsa/hsa03420.html"
"KEGG_PATHWAYS_IN_CANCER","5","48","77","3027","3.80298946336682","0.0112980182507091","14.9133840909361","0.063268902203971","Pathways in cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05200.html"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","1","52","5","3099","11.7132075471698","0.0966677623361436","127.60144628371","0.295276074044948","Pentose and glucuronate interconversions","http://www.genome.jp/kegg/pathway/hsa/hsa00040.html"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","1","52","2","3102","29.2830188679245","0.0495389116825428","65.3913634209565","0.202988711284566","Primary bile acid biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00120.html"
"KEGG_PRION_DISEASES","4","49","19","3085","12.3296921549156","0.000495174313524079","0.653630093851784","0.00437838340379186","Prion diseases","http://www.genome.jp/kegg/pathway/hsa/hsa05020.html"
"KEGG_PURINE_METABOLISM","1","52","48","3056","1.22012578616352","0.566570732860212","747.873367375479","0.602429640003263","Purine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00230.html"
"KEGG_RETINOL_METABOLISM","2","51","7","3097","16.733153638814","0.00923301392955808","12.1875783870167","0.053487804833302","Retinol metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00830.html"
"KEGG_SMALL_CELL_LUNG_CANCER","5","48","22","3082","13.3104631217839","6.7168152691605e-05","0.0886619615529186","0.000752283310145976","Small cell lung cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05222.html"
"KEGG_SPHINGOLIPID_METABOLISM","1","52","6","3098","9.76100628930818","0.111861862176253","147.657658072654","0.304772794065008","Sphingolipid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00600.html"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","3","50","2","3102","87.8490566037736","4.36568307607559e-05","0.0576270166041978","0.000523881969129071","Steroid hormone biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00140.html"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","1","52","37","3067","1.58286588475268","0.476488309212715","628.964568160783","0.537248563407625","Systemic lupus erythematosus","http://www.genome.jp/kegg/pathway/hsa/hsa05322.html"
"KEGG_TIGHT_JUNCTION","1","52","55","3049","1.06483704974271","0.615781134918373","812.831098092253","0.642554227740911","Tight junction","http://www.genome.jp/kegg/pathway/hsa/hsa04530.html"
"KEGG_TYROSINE_METABOLISM","1","52","14","3090","4.1832884097035","0.224718248013383","296.628087377666","0.356157223266494","Tyrosine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00350.html"
"PID_A6B1_A6B4_INTEGRIN_PATHWAY","3","50","23","3081","7.63904840032814","0.00884487324355866","11.6752326814974","0.053487804833302","a6b1 and a6b4 Integrin signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200190"
"PID_AP1_PATHWAY","1","52","11","3093","5.32418524871355","0.184150295787921","243.078390440055","0.339969776839239","AP-1 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200137"
"PID_AVB3_INTEGRIN_PATHWAY","7","46","28","3076","14.6415094339623","1.17341567786399e-06","0.00154890869478046","1.79212576255591e-05","Integrins in angiogenesis","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200128"
"PID_CMYB_PATHWAY","1","52","26","3078","2.25253991291727","0.368107234457756","485.901549484238","0.461507577529127","C-MYB transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200153"
"PID_ENDOTHELINPATHWAY","1","52","20","3084","2.92830188679245","0.300006008689594","396.007931470264","0.406459753708482","Endothelins","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200005"
"PID_ERA_GENOMIC_PATHWAY","1","52","14","3090","4.1832884097035","0.224718248013383","296.628087377666","0.356157223266494","Validated nuclear estrogen receptor alpha network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200158"
"PID_FGF_PATHWAY","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","FGF signaling pathway","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200220"
"PID_FRA_PATHWAY","1","52","4","3100","14.6415094339623","0.0812187114822603","107.208699156584","0.278464153653464","Validated transcriptional targets of AP1 family members Fra1 and Fra2","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200055"
"PID_GLYPICAN_1PATHWAY","1","52","7","3097","8.36657681940701","0.126805138780907","167.382783190797","0.304772794065008","Glypican 1 network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200026"
"PID_HNF3APATHWAY","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","FOXA1 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200226"
"PID_IL4_2PATHWAY","2","51","13","3091","9.01015965166908","0.0252525545410984","33.3333719942499","0.117845254525126","IL4-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200022"
"PID_INSULIN_GLUCOSE_PATHWAY","1","52","16","3088","3.66037735849057","0.250657016990539","330.867262427511","0.363020507365608","Insulin-mediated glucose transport","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200196"
"PID_INTEGRIN1_PATHWAY","11","42","32","3072","20.1320754716981","3.86321269643012e-11","5.09944075928776e-08","2.16339911000087e-09","Beta1 integrin cell surface interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200016"
"PID_INTEGRIN3_PATHWAY","4","49","17","3087","13.780244173141","0.000343120828244099","0.452919493282211","0.00326310126891868","Beta3 integrin cell surface interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200043"
"PID_INTEGRIN4_PATHWAY","3","50","6","3098","29.2830188679245","0.00034961799309843","0.461495750889927","0.00326310126891868","Alpha6 beta4 integrin-ligand interactions","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200125"
"PID_LYMPHANGIOGENESIS_PATHWAY","2","51","12","3092","9.76100628930818","0.0221206441593919","29.1992502903972","0.106179091965081","VEGFR3 signaling in lymphatic endothelium","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200218"
"PID_MYC_REPRESSPATHWAY","1","52","14","3090","4.1832884097035","0.224718248013383","296.628087377666","0.356157223266494","Validated targets of C-MYC transcriptional repression","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200200"
"PID_P53DOWNSTREAMPATHWAY","1","52","29","3075","2.01951854261548","0.399676028319184","527.572357381323","0.483061674515273","Direct p53 effectors","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200120"
"PID_PI3KCIAKTPATHWAY","1","52","17","3087","3.44506104328524","0.263305162882099","347.562815004371","0.378079208240963","Class I PI3K signaling events mediated by Akt","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200197"
"PID_RAC1_REG_PATHWAY","1","52","12","3092","4.88050314465409","0.197899114332671","261.226830919126","0.342753105235966","Regulation of RAC1 activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200193"
"PID_RHOA_REG_PATHWAY","1","52","10","3094","5.85660377358491","0.170170329954348","224.624835539739","0.321220398116073","Regulation of RhoA activity","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200061"
"PID_SMAD2_3NUCLEARPATHWAY","2","51","12","3092","9.76100628930818","0.0221206441593919","29.1992502903972","0.106179091965081","Regulation of nuclear SMAD2/3 signaling","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200003"
"PID_SYNDECAN_1_PATHWAY","8","45","15","3089","31.2352201257862","1.4787467898107e-09","1.95194576255013e-06","4.96858921376395e-08","Syndecan-1-mediated signaling events","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200156"
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT","1","52","9","3095","6.50733752620545","0.155955406711808","205.861136859586","0.308241274442162","Genes involved in Aquaporin-mediated transport","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23887"
"REACTOME_AXON_GUIDANCE","11","42","91","3013","7.07941115488285","5.73449257831784e-07","0.000756953020337955","1.07043861461933e-05","Genes involved in Axon guidance","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18266"
"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","1","52","3","3101","19.5220125786164","0.065510515259215","86.4738801421638","0.244572590301069","Genes involved in Bile acid and bile salt metabolism","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11040"
"REACTOME_BIOLOGICAL_OXIDATIONS","2","51","37","3067","3.16573176950535","0.138446454372832","182.749319772138","0.304772794065008","Genes involved in Biological oxidations","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13433"
"REACTOME_CA_DEPENDENT_EVENTS","1","52","7","3097","8.36657681940701","0.126805138780907","167.382783190797","0.304772794065008","Genes involved in Ca-dependent events","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15307"
"REACTOME_CELL_CYCLE","2","51","106","2998","1.10501957992168","0.547228815074593","722.342035898463","0.5893233393111","Genes involved in Cell Cycle","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115566"
"REACTOME_CELL_CYCLE_MITOTIC","2","51","91","3013","1.28716566452416","0.46672361497331","616.075171764769","0.533398417112354","Genes involved in Cell Cycle, Mitotic","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_152"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","2","51","33","3071","3.5494568324757","0.115883520598276","152.966247189724","0.304772794065008","Genes involved in Cell surface interactions at the vascular wall","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12051"
"REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","Genes involved in Class A/1 (Rhodopsin-like receptors)","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_14828"
"REACTOME_COLLAGEN_FORMATION","8","45","17","3087","27.5604883462819","3.17944439678026e-09","4.19686660374994e-06","8.90244431098473e-08","Genes involved in Collagen formation","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120729"
"REACTOME_COMPLEMENT_CASCADE","1","52","22","3082","2.66209262435678","0.323470292350482","426.980785902636","0.418023147037546","Genes involved in Complement cascade","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6932"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","1","52","102","3002","0.57417684054754","0.830160163820185","1095.81141624264","0.835131182765216","Genes involved in Cytokine Signaling in Immune system","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75790"
"REACTOME_DAG_AND_IP3_SIGNALING","1","52","8","3096","7.32075471698113","0.141501654387325","186.782183791269","0.304772794065008","Genes involved in DAG and IP3 signaling","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111064"
"REACTOME_DARPP_32_EVENTS","1","52","9","3095","6.50733752620545","0.155955406711808","205.861136859586","0.308241274442162","Genes involved in DARPP-32 events","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15334"
"REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING","1","52","6","3098","9.76100628930818","0.111861862176253","147.657658072654","0.304772794065008","Genes involved in DCC mediated attractive signaling","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22351"
"REACTOME_DEVELOPMENTAL_BIOLOGY","11","42","104","3000","6.1944847605225","1.94542958665984e-06","0.00256796705439098","2.72360142132378e-05","Genes involved in Developmental Biology","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111045"
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION","1","52","31","3073","1.88922702373707","0.419856735913342","554.210891405612","0.493258263170919","Genes involved in Downstream signal transduction","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_17025"
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR","1","52","21","3083","2.78885893980234","0.311836264282532","411.623868852942","0.409285096870823","Genes involved in Downstream signaling of activated FGFR","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21272"
"REACTOME_ETHANOL_OXIDATION","1","52","6","3098","9.76100628930818","0.111861862176253","147.657658072654","0.304772794065008","Genes involved in Ethanol oxidation","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_34"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","8","45","24","3080","19.5220125786164","2.82671691944774e-08","3.73126633367102e-05","6.78412060667458e-07","Genes involved in Extracellular matrix organization","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118779"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","1","52","35","3069","1.6733153638814","0.458241647185583","604.87897428497","0.527291758405328","Genes involved in Factors involved in megakaryocyte development and platelet production","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24970"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","1","52","13","3091","4.50507982583454","0.211420535115231","279.075106352105","0.351669800983751","Genes involved in G alpha (i) signalling events","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19231"
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","1","52","7","3097","8.36657681940701","0.126805138780907","167.382783190797","0.304772794065008","Genes involved in Glucagon signaling in metabolic regulation","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1665"
"REACTOME_GLUTATHIONE_CONJUGATION","1","52","13","3091","4.50507982583454","0.211420535115231","279.075106352105","0.351669800983751","Genes involved in Glutathione conjugation","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6926"
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","2","51","16","3088","7.32075471698113","0.0356385368340018","47.0428686208823","0.161818221300332","Genes involved in Glycosaminoglycan metabolism","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121315"
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM","1","52","10","3094","5.85660377358491","0.170170329954348","224.624835539739","0.321220398116073","Genes involved in Glycosphingolipid metabolism","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116105"
"REACTOME_GPCR_DOWNSTREAM_SIGNALING","1","52","37","3067","1.58286588475268","0.476488309212715","628.964568160783","0.537248563407625","Genes involved in GPCR downstream signaling","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19184"
"REACTOME_GPCR_LIGAND_BINDING","1","52","13","3091","4.50507982583454","0.211420535115231","279.075106352105","0.351669800983751","Genes involved in GPCR ligand binding","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21340"
