"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_BIOPEPTIDES_PATHWAY","4","246","21","2886","2.21485714285714","0.130688377327518","172.508658072323","0.49678338304627","Bioactive Peptide Induced Signaling Pathway","http://www.biocarta.com/pathfiles/h_biopeptidesPathway.asp"
"BIOCARTA_BLYMPHOCYTE_PATHWAY","5","245","0","2907","Inf","3.00072707743668e-06","0.00396095974221641","8.08832344054523e-05","B Lymphocyte Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_blymphocytePathway.asp"
"BIOCARTA_CACAM_PATHWAY","2","248","2","2905","11.628","0.0336733466985009","44.4488176420212","0.224362860586641","Ca++/ Calmodulin-dependent Protein Kinase Activation","http://www.biocarta.com/pathfiles/h_CaCaMPathway.asp"
"BIOCARTA_CALCINEURIN_PATHWAY","1","249","3","2904","3.876","0.281195542728598","371.178116401749","0.697375691439232","Effects of calcineurin in Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_calcineurinPathway.asp"
"BIOCARTA_CARDIACEGF_PATHWAY","1","249","4","2903","2.907","0.338189235820209","446.409791282676","0.760300015773605","Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy","http://www.biocarta.com/pathfiles/h_cardiacegfPathway.asp"
"BIOCARTA_CASPASE_PATHWAY","4","246","8","2899","5.814","0.0114235914194255","15.0791406736417","0.0967741387388475","Caspase Cascade in Apoptosis","http://www.biocarta.com/pathfiles/h_caspasePathway.asp"
"BIOCARTA_CBL_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","CBL mediated ligand-induced downregulation of EGF receptors","http://www.biocarta.com/pathfiles/h_cblPathway.asp"
"BIOCARTA_CCR3_PATHWAY","1","249","10","2897","1.1628","0.597076349472151","788.14078130324","0.827257652422864","CCR3 signaling in Eosinophils","http://www.biocarta.com/pathfiles/h_CCR3Pathway.asp"
"BIOCARTA_CCR5_PATHWAY","1","249","2","2905","5.814","0.219314993721074","289.495791711817","0.628279184911096","Pertussis toxin-insensitive CCR5 Signaling in Macrophage","http://www.biocarta.com/pathfiles/h_Ccr5Pathway.asp"
"BIOCARTA_CDC42RAC_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration","http://www.biocarta.com/pathfiles/h_cdc42racPathway.asp"
"BIOCARTA_CDMAC_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","Cadmium induces DNA synthesis and proliferation in macrophages","http://www.biocarta.com/pathfiles/h_cdMacPathway.asp"
"BIOCARTA_CELL2CELL_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Cell to Cell Adhesion Signaling","http://www.biocarta.com/pathfiles/h_cell2cellPathway.asp"
"BIOCARTA_CHEMICAL_PATHWAY","2","248","12","2895","1.938","0.305646526922756","403.453415538038","0.742821272398337","Apoptotic Signaling in Response to DNA Damage","http://www.biocarta.com/pathfiles/h_chemicalPathway.asp"
"BIOCARTA_CHREBP2_PATHWAY","1","249","20","2887","0.5814","0.824173731846758","1087.90932603772","0.908429410753025","Regulation And Function Of ChREBP in Liver","http://www.biocarta.com/pathfiles/h_Chrebp.2Pathway.asp"
"BIOCARTA_CLASSIC_PATHWAY","3","247","11","2896","3.17127272727273","0.0931557129086294","122.965541039391","0.41849498299104","Classical Complement Pathway","http://www.biocarta.com/pathfiles/h_classicPathway.asp"
"BIOCARTA_COMP_PATHWAY","3","247","12","2895","2.907","0.109922407746524","145.097578225412","0.462297785770842","Complement Pathway","http://www.biocarta.com/pathfiles/h_compPathway.asp"
"BIOCARTA_CREB_PATHWAY","3","247","14","2893","2.49171428571429","0.146517572886923","193.403196210738","0.527039003257527","Transcription factor CREB and its extracellular signals","http://www.biocarta.com/pathfiles/h_crebPathway.asp"
"BIOCARTA_CSK_PATHWAY","3","247","7","2900","4.98342857142857","0.0387817545983171","51.1919160697786","0.244655111455341","Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor","http://www.biocarta.com/pathfiles/h_CSKPathway.asp"
"BIOCARTA_CTL_PATHWAY","4","246","0","2907","Inf","3.84605385169018e-05","0.0507679108423104","0.000786451701397337","CTL mediated immune response against target cells","http://www.biocarta.com/pathfiles/h_ctlPathway.asp"
"BIOCARTA_CTLA4_PATHWAY","2","248","2","2905","11.628","0.0336733466985009","44.4488176420212","0.224362860586641","The Co-Stimulatory Signal During T-cell Activation","http://www.biocarta.com/pathfiles/h_ctla4Pathway.asp"
"BIOCARTA_CXCR4_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","CXCR4 Signaling Pathway","http://www.biocarta.com/pathfiles/h_cxcr4Pathway.asp"
"BIOCARTA_D4GDI_PATHWAY","2","248","4","2903","5.814","0.0757325558631223","99.9669737393214","0.369756995453174","D4-GDI Signaling Pathway","http://www.biocarta.com/pathfiles/h_d4gdiPathway.asp"
"BIOCARTA_DC_PATHWAY","1","249","1","2906","11.628","0.152130397655761","200.812124905605","0.527039003257527","Dendritic cells in regulating TH1 and TH2 Development","http://www.biocarta.com/pathfiles/h_dcPathway.asp"
"BIOCARTA_DEATH_PATHWAY","1","249","8","2899","1.4535","0.524547264642695","692.402389328357","0.795540992156312","Induction of apoptosis through DR3 and DR4/5 Death Receptors","http://www.biocarta.com/pathfiles/h_deathPathway.asp"
"BIOCARTA_EDG1_PATHWAY","2","248","10","2897","2.3256","0.244870361248507","323.22887684803","0.654090649641282","Phospholipids as signalling intermediaries","http://www.biocarta.com/pathfiles/h_edg1Pathway.asp"
"BIOCARTA_EGF_PATHWAY","2","248","10","2897","2.3256","0.244870361248507","323.22887684803","0.654090649641282","EGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_egfPathway.asp"
"BIOCARTA_EIF4_PATHWAY","1","249","10","2897","1.1628","0.597076349472151","788.14078130324","0.827257652422864","Regulation of eIF4e and p70 S6 Kinase","http://www.biocarta.com/pathfiles/h_eif4Pathway.asp"
"BIOCARTA_EPONFKB_PATHWAY","1","249","2","2905","5.814","0.219314993721074","289.495791711817","0.628279184911096","Erythropoietin mediated neuroprotection through NF-kB","http://www.biocarta.com/pathfiles/h_eponfkbPathway.asp"
"BIOCARTA_FAS_PATHWAY","2","248","14","2893","1.66114285714286","0.365473670576495","482.425245160973","0.769861892903015","FAS signaling pathway ( CD95 )","http://www.biocarta.com/pathfiles/h_fasPathway.asp"
"BIOCARTA_FCER1_PATHWAY","2","248","9","2898","2.584","0.214597910068774","283.269241290782","0.628279184911096","Fc Epsilon Receptor I Signaling in Mast Cells","http://www.biocarta.com/pathfiles/h_fcer1Pathway.asp"
"BIOCARTA_FMLP_PATHWAY","1","249","12","2895","0.969","0.658578773951383","869.323981615826","0.84531864275578","fMLP induced chemokine gene expression in HMC-1 cells","http://www.biocarta.com/pathfiles/h_fMLPpathway.asp"
"BIOCARTA_FREE_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","Free Radical Induced Apoptosis","http://www.biocarta.com/pathfiles/h_freePathway.asp"
"BIOCARTA_GCR_PATHWAY","1","249","6","2901","1.938","0.439023909497153","579.511560536242","0.791310572437118","Corticosteroids and cardioprotection","http://www.biocarta.com/pathfiles/h_gcrPathway.asp"
"BIOCARTA_GH_PATHWAY","1","249","9","2898","1.292","0.562305582253663","742.243368574835","0.803487253678126","Growth Hormone Signaling Pathway","http://www.biocarta.com/pathfiles/h_ghPathway.asp"
"BIOCARTA_GLEEVEC_PATHWAY","1","249","7","2900","1.66114285714286","0.483545821441823","638.280484303207","0.795540992156312","Inhibition of Cellular Proliferation by Gleevec","http://www.biocarta.com/pathfiles/h_gleevecpathway.asp"
"BIOCARTA_GLYCOLYSIS_PATHWAY","1","249","8","2899","1.4535","0.524547264642695","692.402389328357","0.795540992156312","Glycolysis Pathway","http://www.biocarta.com/pathfiles/h_glycolysisPathway.asp"
"BIOCARTA_GPCR_PATHWAY","1","249","12","2895","0.969","0.658578773951383","869.323981615826","0.84531864275578","Signaling Pathway from G-Protein Families","http://www.biocarta.com/pathfiles/h_gpcrPathway.asp"
"BIOCARTA_GRANULOCYTES_PATHWAY","4","246","1","2906","46.512","0.000180299784274762","0.237995715242686","0.00288966951553875","Adhesion and Diapedesis of Granulocytes","http://www.biocarta.com/pathfiles/h_granulocytesPathway.asp"
"BIOCARTA_GSK3_PATHWAY","1","249","9","2898","1.292","0.562305582253663","742.243368574835","0.803487253678126","Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages","http://www.biocarta.com/pathfiles/h_gsk3Pathway.asp"
"BIOCARTA_HIVNEF_PATHWAY","2","248","20","2887","1.1628","0.5298217204295","699.36467096694","0.799451094693877","HIV-I Nef: negative effector of Fas and TNF","http://www.biocarta.com/pathfiles/h_HivnefPathway.asp"
"BIOCARTA_IL10_PATHWAY","2","248","6","2901","3.876","0.12737052588446","168.129094167487","0.488738146801445","IL-10 Anti-inflammatory Signaling Pathway","http://www.biocarta.com/pathfiles/h_il10Pathway.asp"
"BIOCARTA_IL22BP_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","IL22 Soluble Receptor Signaling Pathway","http://www.biocarta.com/pathfiles/h_il22bppathway.asp"
"BIOCARTA_IL2RB_PATHWAY","1","249","12","2895","0.969","0.658578773951383","869.323981615826","0.84531864275578","IL-2 Receptor Beta Chain in T cell Activation","http://www.biocarta.com/pathfiles/h_il2rbPathway.asp"
"BIOCARTA_IL5_PATHWAY","2","248","0","2907","Inf","0.00624780950293331","8.24710854387196","0.0578898599256164","IL 5 Signaling Pathway","http://www.biocarta.com/pathfiles/h_il5Pathway.asp"
"BIOCARTA_IL7_PATHWAY","1","249","2","2905","5.814","0.219314993721074","289.495791711817","0.628279184911096","IL-7 Signal Transduction","http://www.biocarta.com/pathfiles/h_il7Pathway.asp"
"BIOCARTA_INFLAM_PATHWAY","2","248","0","2907","Inf","0.00624780950293331","8.24710854387196","0.0578898599256164","Cytokines and Inflammatory Response","http://www.biocarta.com/pathfiles/h_inflamPathway.asp"
"BIOCARTA_INTEGRIN_PATHWAY","2","248","26","2881","0.894461538461538","0.662993842707116","875.151872373393","0.845495373602838","Integrin Signaling Pathway","http://www.biocarta.com/pathfiles/h_integrinPathway.asp"
"BIOCARTA_KERATINOCYTE_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_keratinocytePathway.asp"
"BIOCARTA_LAIR_PATHWAY","2","248","7","2900","3.32228571428571","0.155534275834852","205.305244102005","0.527039003257527","Cells and Molecules involved in local acute inflammatory response","http://www.biocarta.com/pathfiles/h_LairPathway.asp"
"BIOCARTA_LONGEVITY_PATHWAY","1","249","4","2903","2.907","0.338189235820209","446.409791282676","0.760300015773605","The IGF-1 Receptor and Longevity","http://www.biocarta.com/pathfiles/h_longevityPathway.asp"
"BIOCARTA_LYM_PATHWAY","3","247","2","2905","17.442","0.00435221120302317","5.74491878799058","0.0491178577202685","Adhesion and Diapedesis of Lymphocytes","http://www.biocarta.com/pathfiles/h_lympathway.asp"
"BIOCARTA_MAPK_PATHWAY","1","249","18","2889","0.646","0.792409610563052","1045.98068594323","0.895045522026457","MAPKinase Signaling Pathway","http://www.biocarta.com/pathfiles/h_mapkPathway.asp"
"BIOCARTA_MCALPAIN_PATHWAY","3","247","14","2893","2.49171428571429","0.146517572886923","193.403196210738","0.527039003257527","mCalpain and friends in Cell motility","http://www.biocarta.com/pathfiles/h_mCalpainPathway.asp"
"BIOCARTA_MEF2D_PATHWAY","4","246","3","2904","15.504","0.00111002347415777","1.46523098588826","0.0156724742898942","Role of MEF2D in T-cell Apoptosis","http://www.biocarta.com/pathfiles/h_mef2dPathway.asp"
"BIOCARTA_MONOCYTE_PATHWAY","5","245","1","2906","58.14","1.68381534957559e-05","0.0222263626143977","0.000369815741591972","Monocyte and its Surface Molecules","http://www.biocarta.com/pathfiles/h_monocytePathway.asp"
"BIOCARTA_MPR_PATHWAY","2","248","21","2886","1.10742857142857","0.554314168497303","731.694702416439","0.803487253678126","How Progesterone Initiates Oocyte Membrane","http://www.biocarta.com/pathfiles/h_mPRPathway.asp"
"BIOCARTA_MTA3_PATHWAY","1","249","9","2898","1.292","0.562305582253663","742.243368574835","0.803487253678126","Downregulated of MTA-3 in ER-negative Breast Tumors","http://www.biocarta.com/pathfiles/h_mta3Pathway.asp"
"BIOCARTA_MYOSIN_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase","http://www.biocarta.com/pathfiles/h_myosinPathway.asp"
"BIOCARTA_NKCELLS_PATHWAY","3","247","7","2900","4.98342857142857","0.0387817545983171","51.1919160697786","0.244655111455341","Ras-Independent pathway in NK cell-mediated cytotoxicity","http://www.biocarta.com/pathfiles/h_nkcellsPathway.asp"
"BIOCARTA_NOS1_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","Nitric Oxide Signaling Pathway","http://www.biocarta.com/pathfiles/h_nos1Pathway.asp"
"BIOCARTA_P35ALZHEIMERS_PATHWAY","2","248","6","2901","3.876","0.12737052588446","168.129094167487","0.488738146801445","Deregulation of CDK5 in Alzheimers Disease","http://www.biocarta.com/pathfiles/h_p35alzheimersPathway.asp"
"BIOCARTA_P38MAPK_PATHWAY","1","249","7","2900","1.66114285714286","0.483545821441823","638.280484303207","0.795540992156312","p38 MAPK Signaling Pathway","http://www.biocarta.com/pathfiles/h_p38mapkPathway.asp"
"BIOCARTA_PAR1_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Thrombin signaling and protease-activated receptors","http://www.biocarta.com/pathfiles/h_Par1Pathway.asp"
"BIOCARTA_PARKIN_PATHWAY","1","249","2","2905","5.814","0.219314993721074","289.495791711817","0.628279184911096","Role of Parkin in the Ubiquitin-Proteasomal Pathway","http://www.biocarta.com/pathfiles/h_parkinPathway.asp"
"BIOCARTA_PDGF_PATHWAY","2","248","10","2897","2.3256","0.244870361248507","323.22887684803","0.654090649641282","PDGF Signaling Pathway","http://www.biocarta.com/pathfiles/h_pdgfPathway.asp"
"BIOCARTA_PGC1A_PATHWAY","2","248","4","2903","5.814","0.0757325558631223","99.9669737393214","0.369756995453174","Regulation of PGC-1a","http://www.biocarta.com/pathfiles/h_pgc1aPathway.asp"
"BIOCARTA_PLCE_PATHWAY","1","249","5","2902","2.3256","0.390680571811627","515.698354791347","0.769861892903015","Phospholipase C-epsilon pathway","http://www.biocarta.com/pathfiles/h_plcePathway.asp"
"BIOCARTA_PML_PATHWAY","2","248","3","2904","7.752","0.0532207703621527","70.2514168780416","0.294952493689314","Regulation of transcriptional activity by PML","http://www.biocarta.com/pathfiles/h_pmlPathway.asp"
"BIOCARTA_PPARA_PATHWAY","1","249","19","2888","0.612","0.80894804184388","1067.81141523392","0.903401485524333","Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa(alpha)","http://www.biocarta.com/pathfiles/h_pparaPathway.asp"
"BIOCARTA_PYK2_PATHWAY","1","249","13","2894","0.894461538461538","0.685727408338201","905.160179006425","0.862133243996849","Links between Pyk2 and Map Kinases","http://www.biocarta.com/pathfiles/h_pyk2Pathway.asp"
"BIOCARTA_RAC1_PATHWAY","2","248","5","2902","4.6512","0.100620545698469","132.819120321979","0.438735173523471","Rac 1 cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rac1Pathway.asp"
"BIOCARTA_RANKL_PATHWAY","1","249","3","2904","3.876","0.281195542728598","371.178116401749","0.697375691439232","Bone Remodelling","http://www.biocarta.com/pathfiles/h_ranklPathway.asp"
"BIOCARTA_RHO_PATHWAY","2","248","21","2886","1.10742857142857","0.554314168497303","731.694702416439","0.803487253678126","Rho cell motility signaling pathway","http://www.biocarta.com/pathfiles/h_rhoPathway.asp"
"BIOCARTA_SALMONELLA_PATHWAY","1","249","10","2897","1.1628","0.597076349472151","788.14078130324","0.827257652422864","How does salmonella hijack a cell","http://www.biocarta.com/pathfiles/h_salmonellaPathway.asp"
"BIOCARTA_SPPA_PATHWAY","2","248","12","2895","1.938","0.305646526922756","403.453415538038","0.742821272398337","Aspirin Blocks Signaling Pathway Involved in Platelet Activation","http://www.biocarta.com/pathfiles/h_sppaPathway.asp"
"BIOCARTA_SRCRPTP_PATHWAY","1","249","4","2903","2.907","0.338189235820209","446.409791282676","0.760300015773605","Activation of Src by Protein-tyrosine phosphatase alpha","http://www.biocarta.com/pathfiles/h_srcRPTPPathway.asp"
"BIOCARTA_STATHMIN_PATHWAY","2","248","8","2899","2.907","0.184722406143986","243.833576110061","0.595328189366216","Stathmin and breast cancer resistance to antimicrotubule agents","http://www.biocarta.com/pathfiles/h_stathminPathway.asp"
"BIOCARTA_TCR_PATHWAY","2","248","8","2899","2.907","0.184722406143986","243.833576110061","0.595328189366216","T Cell Receptor Signaling Pathway","http://www.biocarta.com/pathfiles/h_tcrPathway.asp"
"BIOCARTA_TCRA_PATHWAY","3","247","0","2907","Inf","0.000491111491831208","0.648267169217194","0.00746741319630529","Lck and Fyn tyrosine kinases in initiation of TCR Activation","http://www.biocarta.com/pathfiles/h_tcraPathway.asp"
"BIOCARTA_TCYTOTOXIC_PATHWAY","3","247","1","2906","34.884","0.00184906435177413","2.44076494434185","0.0238368513174361","T Cytotoxic Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_tcytotoxicPathway.asp"
"BIOCARTA_TEL_PATHWAY","1","249","7","2900","1.66114285714286","0.483545821441823","638.280484303207","0.795540992156312","Telomeres, Telomerase, Cellular Aging, and Immortality","http://www.biocarta.com/pathfiles/h_telPathway.asp"
"BIOCARTA_TH1TH2_PATHWAY","2","248","0","2907","Inf","0.00624780950293331","8.24710854387196","0.0578898599256164","Th1/Th2 Differentiation","http://www.biocarta.com/pathfiles/h_th1th2Pathway.asp"
"BIOCARTA_THELPER_PATHWAY","3","247","1","2906","34.884","0.00184906435177413","2.44076494434185","0.0238368513174361","T Helper Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_thelperPathway.asp"
"BIOCARTA_TNFR1_PATHWAY","2","248","10","2897","2.3256","0.244870361248507","323.22887684803","0.654090649641282","TNFR1 Signaling Pathway","http://www.biocarta.com/pathfiles/h_tnfr1Pathway.asp"
"BIOCARTA_TOLL_PATHWAY","1","249","8","2899","1.4535","0.524547264642695","692.402389328357","0.795540992156312","Toll-Like Receptor Pathway","http://www.biocarta.com/pathfiles/h_tollPathway.asp"
"BIOCARTA_TPO_PATHWAY","2","248","8","2899","2.907","0.184722406143986","243.833576110061","0.595328189366216","TPO Signaling Pathway","http://www.biocarta.com/pathfiles/h_TPOPathway.asp"
"BIOCARTA_TRKA_PATHWAY","1","249","3","2904","3.876","0.281195542728598","371.178116401749","0.697375691439232","Trka Receptor Signaling Pathway","http://www.biocarta.com/pathfiles/h_trkaPathway.asp"
"BIOCARTA_UCALPAIN_PATHWAY","2","248","14","2893","1.66114285714286","0.365473670576495","482.425245160973","0.769861892903015","uCalpain and friends in Cell spread","http://www.biocarta.com/pathfiles/h_ucalpainPathway.asp"
"BIOCARTA_VEGF_PATHWAY","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","VEGF, Hypoxia, and Angiogenesis","http://www.biocarta.com/pathfiles/h_vegfPathway.asp"
"KEGG_ABC_TRANSPORTERS","2","248","3","2904","7.752","0.0532207703621527","70.2514168780416","0.294952493689314","ABC transporters","http://www.genome.jp/kegg/pathway/hsa/hsa02010.html"
"KEGG_ACUTE_MYELOID_LEUKEMIA","1","249","16","2891","0.72675","0.754934135101441","996.513058333902","0.887215498147666","Acute myeloid leukemia","http://www.genome.jp/kegg/pathway/hsa/hsa05221.html"
"KEGG_ADHERENS_JUNCTION","3","247","30","2877","1.1628","0.491949491454075","649.373328719379","0.795540992156312","Adherens junction","http://www.genome.jp/kegg/pathway/hsa/hsa04520.html"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","1","249","15","2892","0.7752","0.733741998738715","968.539438335104","0.880844075613652","Adipocytokine signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04920.html"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","1","249","18","2889","0.646","0.792409610563052","1045.98068594323","0.895045522026457","Alanine, aspartate and glutamate metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00250.html"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg/pathway/hsa/hsa04960.html"
"KEGG_ALLOGRAFT_REJECTION","10","240","0","2907","Inf","8.19725678632281e-12","1.08203789579461e-08","5.40108141587714e-10","Allograft rejection","http://www.genome.jp/kegg/pathway/hsa/hsa05330.html"
"KEGG_ALZHEIMERS_DISEASE","1","249","68","2839","0.171","0.996840774644053","1315.82982253015","0.998524627303925","Alzheimer's disease","http://www.genome.jp/kegg/pathway/hsa/hsa05010.html"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","2","248","29","2878","0.801931034482759","0.717371258157467","946.930060767856","0.871349798145985","Amino sugar and nucleotide sugar metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00520.html"
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","1","249","28","2879","0.415285714285714","0.909612269790471","1200.68819612342","0.961497461650177","Aminoacyl-tRNA biosynthesis","http://www.genome.jp/kegg/pathway/hsa/hsa00970.html"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","2","248","17","2890","1.368","0.45109623229185","595.447026625242","0.793768741095154","Amyotrophic lateral sclerosis (ALS)","http://www.genome.jp/kegg/pathway/hsa/hsa05014.html"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","20","230","14","2893","16.6114285714286","2.31018992374891e-14","3.04945069934856e-11","2.28323770797184e-12","Antigen processing and presentation","http://www.genome.jp/kegg/pathway/hsa/hsa04612.html"
"KEGG_APOPTOSIS","1","249","21","2886","0.553714285714286","0.838190494295199","1106.41145246966","0.915371939442087","Apoptosis","http://www.genome.jp/kegg/pathway/hsa/hsa04210.html"
"KEGG_ARACHIDONIC_ACID_METABOLISM","3","247","10","2897","3.4884","0.077558518194096","102.377244016207","0.369756995453174","Arachidonic acid metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00590.html"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","1","249","30","2877","0.3876","0.923485189584928","1219.00045025211","0.963733249729892","Arginine and proline metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00330.html"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","4","246","24","2883","1.938","0.176633783179889","233.156593797454","0.58191018569819","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","http://www.genome.jp/kegg/pathway/hsa/hsa05412.html"
"KEGG_ASTHMA","7","243","0","2907","Inf","1.8061249660607e-08","2.38408495520012e-05","7.65022932052854e-07","Asthma","http://www.genome.jp/kegg/pathway/hsa/hsa05310.html"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","10","240","0","2907","Inf","8.19725678632281e-12","1.08203789579461e-08","5.40108141587714e-10","Autoimmune thyroid disease","http://www.genome.jp/kegg/pathway/hsa/hsa05320.html"
"KEGG_AXON_GUIDANCE","1","249","29","2878","0.400965517241379","0.916836353087268","1210.22398607519","0.96227249093938","Axon guidance","http://www.genome.jp/kegg/pathway/hsa/hsa04360.html"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","5","245","19","2888","3.06","0.0365401216294296","48.2329605508471","0.238497354260519","B cell receptor signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04662.html"
"KEGG_BETA_ALANINE_METABOLISM","1","249","14","2893","0.830571428571429","0.710725228228576","938.15730126172","0.867201770245978","beta-Alanine metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00410.html"
"KEGG_BLADDER_CANCER","1","249","11","2896","1.05709090909091","0.629095075674301","830.405499890077","0.83457131963056","Bladder cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05219.html"
"KEGG_CALCIUM_SIGNALING_PATHWAY","5","245","28","2879","2.07642857142857","0.115030253223023","151.839934254391","0.476979914771796","Calcium signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04020.html"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","15","235","15","2892","11.628","1.06052059520532e-09","1.39988718567102e-06","5.71717011778868e-08","Cell adhesion molecules (CAMs)","http://www.genome.jp/kegg/pathway/hsa/hsa04514.html"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","7","243","44","2863","1.84990909090909","0.104297055783281","137.672113633931","0.444950748773278","Chemokine signaling pathway","http://www.genome.jp/kegg/pathway/hsa/hsa04062.html"
"KEGG_COLORECTAL_CANCER","1","249","17","2890","0.684","0.774445748548778","1022.26838808439","0.893475348033901","Colorectal cancer","http://www.genome.jp/kegg/pathway/hsa/hsa05210.html"
